uniforme	exponenziale	lorentziana
0.460645	2.54596	0.384382
0.380343	0.553899	-5.25033
0.136417	2.11705	-0.174225
0.820742	1.14383	-0.0186946
0.651256	0.470247	-2.26683
0.594767	0.334822	4.16394
0.84265	0.879833	0.138758
0.516922	1.52234	0.934973
0.290314	1.8835	0.884491
0.359028	1.16134	0.283202
0.293232	0.448841	0.229266
0.714817	2.08623	-0.179601
0.556344	0.676963	-93.7786
0.0731906	1.99715	-1.65898
0.20669	1.07157	2.75246
0.57501	0.732152	0.094665
0.769761	0.161776	1.0107
0.0353494	0.145035	-6.09389
0.044201	0.416338	-13.3316
0.538443	1.03267	20.7906
0.0985767	0.470269	2.79159
0.191297	0.167299	-2.47697
0.469728	0.0851819	3.28086
0.438632	0.167851	5.89231
0.70251	2.01799	0.0641202
0.307487	0.743529	3.55663
0.0849504	0.983489	-5.25521
0.236792	0.871244	-10.9355
0.219473	0.132201	1.17073
0.505679	2.23776	-0.460652
0.532996	1.22079	0.129056
0.672258	0.658475	-2.81769
0.149068	1.6047	-1.11474
0.170152	1.29125	-0.10374
0.113014	0.840471	0.592896
0.162596	2.57831	-0.306087
0.726396	0.0196103	-1.38646
0.748458	0.903838	-1.27633
0.728822	2.93826	0.0137324
0.690297	0.059791	0.267497
0.882409	2.06431	0.633311
0.517959	1.07178	-2.30111
0.744803	0.497074	0.215899
0.357583	0.218289	-3.60971
0.0241163	0.473777	2.54331
0.367523	1.05224	1.60533
0.920171	0.44288	-0.125459
0.990461	0.696013	-2.89707
0.902855	0.0615528	-0.299722
0.712825	1.09217	-1.28064
0.661764	1.98809	-0.70257
0.371935	0.361574	1.08879
0.628999	0.546749	0.789941
0.271976	0.410939	-1.38538
0.342389	0.101148	-3.81885
0.1576	2.25278	-0.171712
0.888029	0.121333	1.07184
0.304109	0.129916	0.325967
0.187071	1.64867	-1.45653
0.5813	0.809659	-1.70876
0.160847	1.66272	-1.28495
0.567029	2.00228	-0.709238
0.387547	1.49225	-1.07822
0.0321133	0.515755	0.13659
0.8891	0.145763	3.64137
0.471881	1.72261	-2.98373
0.664138	5.52076	-1.71937
0.345654	1.62594	2.56883
0.286689	0.563754	-1.23338
0.27548	0.203817	0.0999545
0.795431	1.13257	-0.23652
0.103055	0.767248	-0.188065
0.207585	1.16335	1.48071
0.507828	0.807715	-0.0683705
0.865649	0.739938	-0.0237354
0.801583	0.329128	-0.593351
0.0576098	0.103449	-3.66732
0.818297	4.62769	5.55182
0.666395	0.63083	0.249064
0.914568	0.617125	0.0126978
0.197512	0.0533355	-0.145655
0.954949	0.540301	0.652577
0.206719	2.94717	8.79627
0.589309	1.53227	-2.07566
0.234041	2.60957	0.579721
0.364715	0.3929	2.00468
0.349979	0.22126	0.342882
0.0653026	0.57295	5.27997
0.735819	0.0699998	-1.41103
0.896343	1.04806	-0.773739
0.768239	0.192713	-0.129865
0.388062	0.990317	-2.50427
0.53668	0.332117	-1.0562
0.0626536	0.33837	0.436923
0.589352	1.10622	-0.191237
0.233983	1.61738	0.844208
0.289372	3.114	0.157286
0.31502	0.299364	0.235045
0.0563611	0.412722	1.59415
0.768161	0.2655	0.522795
0.289553	0.644938	11.4686
0.623149	1.109	3.06863
0.315318	4.24573	3.76169
0.580301	5.48443	0.595638
0.880082	0.779581	0.423978
0.440806	0.468708	-0.318978
0.0315127	1.4654	0.228259
0.565417	0.430524	0.482392
0.638493	0.954951	0.712288
0.757882	1.907	0.623674
0.184802	0.793559	0.4634
0.848838	1.70509	0.510417
0.810095	0.44265	0.286628
0.557073	0.0820635	0.694314
0.235251	0.831697	0.0535065
0.74328	1.45807	0.783463
0.432631	0.581092	0.549052
0.556783	2.80051	-0.0211891
0.347385	0.97152	3.18297
0.544732	0.81651	0.472814
0.757119	0.280179	-0.312629
0.859147	0.740506	6.58253
0.825683	0.218006	-1.5641
0.530352	1.81434	1.18226
0.948276	0.382562	-0.38695
0.0430677	0.057048	17.888
0.999653	0.157582	11.8967
0.653309	1.30958	0.961317
0.78547	0.303855	3.18005
0.637878	0.400068	-1.55642
0.0021034	0.159492	4.64439
0.505724	0.460192	8.28175
0.913859	0.105726	-3.94447
0.85598	1.19308	-5.27637
0.0507788	0.655887	-1.00496
0.541931	2.95335	-2.67133
0.941486	4.92461	-0.330869
0.306041	1.21629	-0.599591
0.656928	1.07961	3.51438
0.251801	0.405274	-1.14208
0.761433	0.081683	6.15979
0.286862	0.445595	-0.331306
0.673938	0.554073	-0.0273598
0.910826	2.95084	-0.974123
0.412492	0.981987	-1.71368
0.591812	0.297463	-0.643504
0.137914	0.352243	-1.31576
0.204093	0.483562	-2.59944
0.684477	1.88983	-0.793942
0.732121	0.0565051	0.447763
0.656821	0.00738076	3.98343
0.950654	2.96058	-2.06777
0.726544	0.936549	1.54935
0.592771	0.408904	0.957913
0.736089	0.307504	-0.735371
0.399671	0.641489	0.0933659
0.923604	0.922019	0.486876
0.0269847	3.17711	-0.0466067
0.290693	0.36489	6.4339
0.21813	0.487062	-0.976228
0.155747	0.0995975	2.96591
0.315477	0.906714	-0.861512
0.934721	0.232862	0.121192
0.96079	1.60988	0.445224
0.73101	0.0563297	-0.920288
0.0869029	0.291059	1.28071
0.0511043	1.94128	-0.452102
0.15699	0.945514	0.556257
0.358959	2.63558	-1.03292
0.819814	1.39025	50.8447
0.562101	0.721574	-0.434184
0.347434	2.72703	0.343079
0.681351	0.0421678	0.549296
0.80877	0.247593	-0.511435
0.524539	0.0766159	-3.54452
0.670127	0.465281	-1.67902
0.360269	0.628698	-0.75811
0.143959	1.27614	-18.9965
0.785808	0.0916437	-3.00657
0.67228	0.412414	-1.20798
0.400992	1.02337	0.372243
0.272092	1.71283	-0.21128
0.923966	0.786752	-3.04573
0.689744	1.637	0.496959
0.207656	0.225991	-146.798
0.804956	3.9261	8.80044
0.368577	5.45855	-0.356186
0.693894	0.62477	-4.59573
0.379397	0.965437	1.84702
0.930578	0.473908	1.09345
0.112403	0.0528828	1.05343
0.295866	0.364756	0.278947
0.091817	1.68493	-0.979298
0.851507	0.889284	-1.52302
0.775779	0.559684	-7.39902
0.488681	0.450671	0.209308
0.305708	3.1884	-0.358258
0.69754	0.778556	4.42632
0.31732	1.31424	0.216007
0.599588	2.22125	-0.448729
0.328154	0.0626175	-0.515155
0.189759	0.372723	6.08977
0.581984	5.30141	-0.0871782
0.249423	0.0696949	2.00084
0.340363	0.32057	-1.68807
0.603875	0.587402	-0.907035
0.669823	2.32918	0.174849
0.335944	1.22281	0.16163
0.415508	1.30358	1.10634
0.20948	0.373817	-1.00294
0.168953	0.754943	-141.496
0.167978	0.171007	-1.75526
0.885908	0.0318554	-1.36558
0.0452854	2.61907	-0.109839
0.341294	1.46905	0.0886797
0.902296	2.73261	-1.34666
0.383227	1.4326	0.125965
0.607178	0.229745	-0.464598
0.939867	0.358435	-0.963733
0.931987	0.951514	-0.602278
0.762936	1.02065	3.0514
0.535802	1.58193	-0.253319
0.376275	0.617976	11.0272
0.431658	1.63655	-1.58976
0.823738	0.950905	0.0338191
0.734345	1.16769	1.29372
0.19451	1.50642	-2.02476
0.000194281	0.837636	0.427753
0.226414	1.29359	-1.09714
0.347541	0.521411	-2.07841
0.334103	1.07817	2.78307
0.406389	0.421201	-3.57317
0.380822	2.32131	-0.865039
0.79315	1.07729	3.42364
0.417528	3.34202	-0.342074
0.518279	1.06578	0.0769115
0.974408	0.200015	1.08669
0.442039	0.493844	8.93804
0.552949	0.623937	0.761797
0.296208	0.411272	1.19993
0.0243358	0.677437	3.32987
0.758558	0.78094	-1.34969
0.0268327	1.18673	-2.02729
0.496811	0.798446	-0.469416
0.205575	2.73644	-0.436073
0.686387	2.91282	0.777341
0.238591	0.0329929	-0.87675
0.745481	0.409588	-25.7335
0.190184	0.352206	0.121097
0.0249676	0.908996	1.25771
0.611629	0.301847	-9.64586
0.695267	1.24238	0.351632
0.873522	1.68327	-2.10306
0.49778	0.106739	45.1951
0.656425	0.0778513	-1.35273
0.938273	1.06932	-0.831852
0.799882	0.292196	-0.326588
0.457133	0.205073	0.528408
0.359465	0.295759	-3.7907
0.540766	1.03232	15.4637
0.565489	0.409229	39.6805
0.772985	0.377964	-0.339301
0.468894	0.361683	-2.09848
0.935654	0.143863	0.637975
0.297103	0.240176	-0.311297
0.769244	0.470159	11.1858
0.72913	0.965082	42.0308
0.357465	1.62353	-1.188
0.899563	1.69991	0.261722
0.234633	0.0957496	3.93751
0.711676	0.850109	14.9736
0.00826399	1.93519	-1.36307
0.149135	1.60592	-1.02121
0.962707	2.01666	0.38293
0.471146	0.687111	0.856577
0.192332	2.1798	-0.402306
0.988949	1.55647	0.742089
0.164112	1.20757	1.22495
0.040651	0.979952	2.77953
0.278173	0.33127	1.01274
0.759249	1.08386	1.02608
0.922287	5.08342	-1.38329
0.830019	1.5046	2.79023
0.595248	0.715518	2.05476
0.363633	0.456464	0.267134
0.891251	1.25783	-0.368929
0.707843	0.104029	2.50482
0.337572	0.0104659	5.8951
0.421495	0.028609	0.292683
0.201925	0.727394	1.23421
0.182344	2.33626	-1.8239
0.846194	0.230164	1.30212
0.769029	3.24908	0.0907666
0.373846	2.20072	-1.69796
0.238194	1.46094	0.453949
0.927846	4.50275	0.852982
0.822507	2.71688	0.0217694
0.525691	0.0986663	0.560548
0.472263	2.48367	2.62888
0.319516	0.39735	1.76212
0.478046	0.708291	-9.10668
0.725515	2.3785	1.49516
0.980209	1.82065	1.31184
0.24112	0.244905	0.491272
0.65545	0.109953	-3.97799
0.585947	1.02271	0.774228
0.600729	0.920166	-1.32747
0.935033	1.59377	1.09276
0.15727	0.259806	1.4314
0.638198	1.25282	-0.423329
0.592174	0.85533	-2.2615
0.947345	2.22266	6.26328
0.159264	0.094096	-0.577174
0.339967	0.397661	-9.7024
0.407411	0.0295835	-0.918724
0.96803	0.856938	-2.72885
0.919777	2.18762	-1.30983
0.296077	0.696531	1.31929
0.101828	0.731155	5.95466
0.653538	0.819008	-0.566095
0.831939	3.12123	1.46516
0.187891	1.16866	13.706
0.0540258	1.92586	0.352506
0.87493	0.751845	-0.332163
0.976381	0.58394	-0.38348
0.590516	8.52217e-06	-0.34249
0.441043	0.108914	0.319211
0.167805	0.149694	1.23296
0.189581	0.870493	-0.319209
0.159007	0.212809	2.04711
0.475301	0.348122	0.314151
0.238714	1.10238	-0.186257
0.26391	0.0705512	0.727623
0.221072	0.627976	-6.98396
0.308224	0.95251	-0.486006
0.66926	1.06685	0.841547
0.253571	0.601086	2.58521
0.540038	1.38036	-1.26726
0.108678	2.02842	-0.171982
0.44791	2.12159	1.07894
0.583418	0.957217	-0.787126
0.605464	1.18375	4.34086
0.849837	0.111038	1.40515
0.676011	0.215793	-0.354818
0.446195	1.24794	-1.68696
0.248215	2.30115	3.07761
0.346303	1.19659	0.495559
0.295262	4.35329	-2.57394
0.123021	1.32483	-1.08552
0.421821	0.680577	-4.52969
0.978616	0.140107	0.0273921
0.556872	2.8816	-0.85356
0.760631	0.216643	-0.650759
0.683583	2.08074	1.25904
0.0727726	0.553381	0.866293
0.316925	0.594912	1.93614
0.76935	0.12372	0.00316891
0.0693945	0.525569	-2.57029
0.159698	3.44591	-0.970991
0.248478	0.292926	-1.28281
0.444265	0.143359	1.02305
0.789104	0.504335	0.0913205
0.259521	1.11491	1.05246
0.390331	0.160637	2.4014
0.328419	0.990572	0.797143
0.359325	2.51786	-0.969231
0.197093	0.44677	2.66408
0.818013	0.408026	4.26163
0.994818	0.484492	0.37912
0.603782	2.56659	-0.013188
0.881647	0.410296	0.43011
0.868599	0.776137	6.94042
0.680973	0.540837	-197.163
0.334927	0.0865602	0.158439
0.941566	1.39773	1.54121
0.55275	1.15358	0.22927
0.0168384	0.0553258	2.57824
0.713174	0.0816807	0.544576
0.405423	8.46381	5.37022
0.351664	2.61741	-3.31564
0.989215	0.74226	-0.337942
0.271377	0.555952	0.345442
0.917188	0.664738	-0.367868
0.361144	0.514612	-2.34858
0.421656	1.16256	1.03834
0.683268	0.213618	-4.50221
0.764631	0.277367	-0.531238
0.0790439	2.08241	2.52756
0.351095	5.8094	0.797572
0.61754	3.46041	2.7271
0.627488	0.615255	0.309474
0.436216	0.461635	-0.00850135
0.576933	0.486516	18.8451
0.807888	0.399416	-0.387268
0.1013	1.38603	-0.51793
0.87643	0.969521	7.35292
0.765114	0.0574158	0.538633
0.918093	0.686496	1.23794
0.753283	0.539597	-0.915136
0.360494	1.35368	0.0494956
0.322498	0.845959	2.2388
0.306384	1.33014	1.40436
0.591345	1.37265	61.8028
0.598062	2.64705	1.52016
0.922943	0.573429	0.0595637
0.59199	1.08158	-2.43438
0.592979	0.170358	-0.223038
0.122774	0.466702	-1.57366
0.267205	0.6856	-0.318139
0.477552	0.570554	1.62823
0.408018	0.688683	-0.469219
0.0791101	0.129049	0.596921
0.188905	1.33934	-1.70646
0.843674	0.071789	0.589532
0.922274	1.37024	0.412959
0.87051	1.0733	6.37535
0.467082	0.0307198	-0.425997
0.24732	1.08379	-1.97206
0.296015	0.528738	0.233759
0.74704	2.59528	-0.706448
0.154708	0.364579	9.355
0.946381	0.474239	2.39904
0.963862	0.110356	1.62232
0.63763	1.65442	-1.98006
0.458123	1.51476	-0.769714
0.0419188	3.892	-0.731036
0.336496	0.88859	-114.499
0.238233	0.628802	-0.345775
0.374566	3.86375	4.50283
0.662225	0.460755	-2.21938
0.358954	0.218789	-2.43544
0.766099	1.73262	-1.49912
0.677562	0.185541	2.57025
0.974877	0.313247	0.275464
0.278212	0.924416	-0.416461
0.625854	0.0171039	-1.62794
0.290195	2.22821	1.93403
0.651679	0.223411	0.605988
0.921038	0.704947	0.520582
0.280573	0.393063	0.42962
0.55559	1.31268	-1.49493
0.955316	0.361146	-0.559792
0.292328	1.21719	2.58668
0.187277	0.166232	-126.479
0.946925	0.545444	-7.25921
0.375429	0.453366	-1.22514
0.528533	0.613952	3.12455
0.0789977	0.0562945	4.56054
0.994953	0.847243	0.288298
0.506676	0.423521	0.235413
0.178482	1.27177	2.45981
0.0240949	1.10519	1.41431
0.881485	0.436677	-0.861144
0.204496	0.669814	0.769009
0.776621	0.0176734	-0.0553803
0.468014	0.0957621	-2.78218
0.578955	1.27721	1.40311
0.829131	0.108787	0.564576
0.907021	0.662227	-0.411212
0.295048	3.52476	-0.581498
0.528819	0.540181	0.411422
0.22989	1.68672	-0.31432
0.959739	1.54398	-0.456731
0.300568	2.00578	0.125119
0.65894	2.38934	-0.135238
0.945607	0.637934	5.02998
0.927286	1.49788	0.11023
0.331931	1.46941	0.35442
0.64957	0.441513	-0.341941
0.600956	0.194715	5.29666
0.594867	1.06303	1.79599
0.764116	1.18666	0.394249
0.470341	0.197018	-6.36463
0.640439	1.47972	0.62672
0.904249	0.639366	-0.90148
0.480851	1.03666	-15.724
0.621684	4.00323	1.03829
0.121974	0.464323	-1.4287
0.0219368	0.276297	2.96666
0.721341	2.64819	-2.40198
0.611969	1.32025	9.30132
0.331354	1.09016	-0.0743864
0.465692	2.19798	-0.187013
0.145914	0.68654	-1.9756
0.968882	1.50903	-0.204915
0.299449	0.186289	-5.67201
0.631342	0.249931	-0.960716
0.421325	1.82956	0.844581
0.596239	0.440927	1.66482
0.00961448	0.8092	0.093558
0.149594	0.137616	0.160252
0.209759	0.0589484	0.269262
0.215517	0.00821418	2.51771
0.0579309	1.16943	0.646356
0.969709	3.44963	-3.40497
0.377608	0.121084	-0.617044
0.738574	2.30319	0.699258
0.939783	0.209848	-2.24815
0.0362605	1.02496	-0.611438
0.765041	0.601624	0.837291
0.0616741	0.773408	-1.73476
0.930088	0.770029	-1.42273
0.36377	2.29715	-0.142543
0.25061	0.287301	0.973834
0.4023	0.495083	0.304804
0.929715	0.113065	-0.560283
0.532186	0.198617	0.382127
0.913303	0.364769	2.32876
0.96414	0.108788	0.0602389
0.677142	0.0144208	-0.731993
0.778324	0.480641	0.2209
0.67539	0.2606	-0.0780669
0.550863	0.823721	0.024255
0.663033	2.2456	0.129975
0.442555	1.91966	1.87768
0.272394	0.109007	1.60243
0.488159	0.137715	-0.0606943
0.00868854	1.30306	3.33876
0.387984	0.140363	-0.119251
0.141731	1.11996	-1.13151
0.682261	1.84813	-1.08104
0.830465	0.797783	0.469626
0.826692	0.0625476	0.0320096
0.780882	0.509776	0.0386382
0.261718	1.81535	0.946947
0.34628	0.225748	-0.157147
0.793535	1.047	159.201
0.262078	0.147363	-0.0473526
0.531124	0.196646	0.42384
0.603091	2.09636	-0.905607
0.17572	1.41603	0.423123
0.397659	0.0422653	-0.437694
0.0183767	2.50953	-1.25645
0.413073	0.7268	-0.897657
0.952437	0.547524	-8.78959
0.0538352	0.491346	-2.12433
0.421944	0.548149	-0.800541
0.359643	0.911422	0.456926
0.184091	1.19602	0.00888565
0.367221	1.84828	0.0267448
0.0564545	1.35514	-1.00848
0.832212	1.00885	-1.10102
0.719155	0.433721	-0.419745
0.216075	0.466775	-2.5477
0.842454	0.69966	-0.493207
0.511697	1.8694	0.20765
0.806565	0.0903509	-8.26242
0.855844	0.090837	-5.06897
0.471709	1.60802	2.10471
0.879516	2.09572	0.35034
0.404688	0.228875	-1.27966
0.796717	0.106149	1.46592
0.679268	0.0860518	8.08522
0.764691	1.91882	-0.74565
0.399673	0.521536	0.553432
0.961176	2.20754	0.276355
0.737403	2.04264	0.0093855
0.0614413	5.41662	4.24855
0.965825	1.23121	-1.75483
0.124739	2.66079	31.2801
0.618379	3.32215	0.813711
0.209364	4.75821	25.2424
0.541576	0.0914677	-2.71549
0.357501	1.4429	1.13715
0.609979	0.275195	-0.624804
0.277145	0.727924	1.46575
0.323329	0.498891	-0.678971
0.423026	1.04636	-1.88383
0.461206	0.207825	-2.48121
0.257357	1.85648	3.03241
0.606688	0.159926	0.472512
0.161208	1.37392	-0.149156
0.930346	0.275064	1.2003
0.973921	0.434383	-0.215411
0.884443	0.27155	-0.318134
0.120941	0.428742	40.8903
0.542393	0.527144	1.68115
0.61634	1.26561	0.416353
0.341326	3.30847	0.439939
0.985776	0.182529	-0.648799
0.670083	0.395036	-0.415908
0.918109	0.309158	0.318459
0.608757	1.40523	-0.972583
0.551757	0.501519	-1.91509
0.0586336	2.86966	0.307508
0.244182	2.31998	-3.72684
0.544104	2.38002	-0.289042
0.602828	0.660627	0.294364
0.53866	4.31725	0.142361
0.979028	0.757806	-0.286594
0.907658	0.297178	-0.760175
0.448564	1.44417	-0.165433
0.928339	1.06164	-1.29482
0.528323	0.0633373	-0.503919
0.499679	1.40374	1.3854
0.135588	1.36277	0.174539
0.62208	1.89092	5.05081
0.661322	0.0360607	1.23638
0.30626	1.36775	0.0330376
0.443327	1.24459	-3.53503
0.799991	1.55676	4.87009
0.805639	0.614818	11.8416
0.0468889	0.606517	-2.59846
0.283341	2.83707	0.785908
0.865121	0.761473	-4.35783
0.0215355	0.249549	-0.999034
0.122887	0.0835501	-0.129237
0.627234	0.0616218	0.796924
0.0125985	1.44581	2.1265
0.769735	0.145684	1.91797
0.0822623	0.178399	-0.0693655
0.710255	0.0188802	-2.61821
0.73869	0.021441	2.16847
0.067607	0.827996	3.023
0.43483	2.60632	0.0250392
0.146546	0.631865	0.275961
0.684715	2.94473	-2.204
0.306749	1.91254	-0.178953
0.907268	0.273191	1.38528
0.429186	0.515487	0.0424179
0.150569	0.951038	0.567131
0.76537	1.50956	0.320754
0.3003	0.377725	-0.436225
0.786614	1.48807	0.0549614
0.668995	0.781632	-0.463884
0.857376	0.579737	1.0353
0.122623	0.411994	-0.224487
0.770879	1.4886	0.768079
0.562125	2.13793	-0.546649
0.364031	1.04454	-1.63962
0.595159	0.932175	2.21213
0.537807	2.24305	5.04811
0.857366	1.72245	-0.722322
0.521975	0.244105	-2.77198
0.755392	1.14269	-1.589
0.351194	0.351677	2.28657
0.365395	0.612854	-0.264538
0.902989	0.224805	0.50977
0.899176	0.141067	-4.8687
0.24056	2.40433	1.10724
0.257377	0.151517	1.08613
0.807262	0.454969	1.14037
0.974514	0.116321	0.212561
0.333807	1.29319	-0.495789
0.854197	3.43104	0.34186
0.475267	0.0960497	-0.708749
0.63024	1.81609	-0.959256
0.572795	1.35137	0.818381
0.383391	0.583148	1.60613
0.157213	0.82674	-3.04394
0.107851	0.959906	-1.4057
0.233069	1.25457	-3.88253
0.58976	3.30427	2.94495
0.0981779	0.2368	2.26085
0.0761141	2.24674	1.04424
0.871468	0.345485	-2.96053
0.816795	0.303397	0.1272
0.217474	1.3276	24.0996
0.718741	1.23545	0.396536
0.511465	0.222189	-0.188563
0.615644	0.376468	-5.36458
0.879785	0.0523069	4.50214
0.112024	0.503887	-0.913965
0.571035	0.14215	-1.28477
0.287457	1.06245	-4.67379
0.151688	0.952783	-1.49987
0.232471	0.167522	0.229273
0.298418	0.0140858	-0.586316
0.818506	0.186733	0.426387
0.570079	2.66927	-0.501124
0.218493	0.0272422	-0.375737
0.395101	0.993744	7.46018
0.314228	2.14812	-0.336177
0.259804	1.24547	-0.608852
0.0230227	0.599391	-1.18566
0.691901	1.88079	20.3623
0.760604	0.451659	-0.0265919
0.548676	0.0215211	-0.648938
0.92756	2.16265	-8.31211
0.85359	4.9248	0.487281
0.315298	0.279789	-2.93533
0.64257	0.692869	-0.54906
0.977834	1.1844	-11.8537
0.301627	0.317645	9.99791
0.526677	2.04026	1.66115
0.826273	0.106141	0.144678
0.0266495	0.708391	0.833122
0.0762308	2.52162	-0.53549
0.15979	3.12437	-1.58331
0.713044	2.51532	-0.439052
0.353279	0.523984	2.02928
0.952326	2.51059	9.08272
0.532178	1.88825	0.0700938
0.724936	0.165528	-2.28812
0.738061	0.889656	-2.71783
0.554219	0.626953	1.03471
0.380013	1.17981	0.0142712
0.975125	2.09309	-0.789589
0.215955	0.482165	-0.206667
0.787897	2.10173	0.983267
0.831609	1.05946	-1.19285
0.552722	0.354848	-0.113902
0.668198	2.02237	-3.06965
0.965395	0.430108	-1.56195
0.699344	0.0190801	0.642112
0.670702	0.0974415	-0.321841
0.934808	0.863778	0.355959
0.401982	0.113708	-2.15692
0.245019	0.243568	3.99481
0.801022	0.122197	1.39008
0.584337	0.240629	-1.31679
0.924312	0.241579	0.604591
0.153743	1.44258	0.815579
0.641208	0.869017	-2.22166
0.0465571	1.36425	0.260979
0.0677735	0.0227574	0.615872
0.587508	0.261881	-0.304312
0.168379	0.136556	-1.87285
0.027924	0.0836553	-0.399629
0.227084	0.423059	-0.391743
0.895481	0.195451	0.363055
0.055971	0.129263	-44.3877
0.361768	0.803869	-0.977842
0.649646	0.709218	-1.44344
0.44089	1.10422	8.75783
0.0524728	0.252621	-0.395233
0.412016	0.154719	-0.498489
0.951908	0.00196743	0.487607
0.765674	0.94223	-4.52719
0.528912	0.481994	0.428916
0.411384	1.42482	1.00898
0.351448	0.464531	0.269135
0.248461	0.409584	0.33044
0.0522871	1.76638	0.280385
0.576707	0.249565	-1.48357
0.629676	2.39126	-0.132202
0.907788	0.495587	-0.0367483
0.576769	1.57382	-17.5465
0.253423	0.206249	0.0934424
0.091072	1.18708	0.486446
0.0431126	0.494732	-0.160861
0.485438	0.0299949	-0.449124
0.790016	0.43081	-1.61225
0.615118	0.599151	0.335226
0.0673079	0.920094	2.67462
0.366192	2.79405	-2.35931
0.266978	0.149088	2.19486
0.988175	1.15555	-5.46171
0.835821	0.0451209	-1.09772
0.950976	0.334688	0.44988
0.882892	0.332669	-3.76879
0.767417	2.30974	4.61113
0.78334	0.714892	1.06807
0.253646	0.0998658	-2.05398
0.855573	0.349862	-1.77224
0.2117	0.604981	-0.547194
0.595867	0.0299358	0.181746
0.555897	0.103433	-0.237481
0.595683	0.884572	0.630883
0.590256	0.481718	-3.45786
0.425917	0.827401	1.24157
0.741265	0.741301	1.92636
0.964369	0.0590851	-0.508445
0.256098	1.09109	2.27558
0.845895	1.6557	-1.18509
0.57397	2.00218	-0.323895
0.289554	0.0319388	0.533415
0.0847836	0.528834	-0.877272
0.968369	0.0219723	2.81285
0.153379	0.51067	-2.80162
0.985607	2.02207	0.145978
0.599933	0.206046	11.0177
0.17426	0.00536697	-1.72904
0.018402	0.1878	-0.0977282
0.940044	6.28361	-0.528768
0.734992	0.99791	0.105183
0.507148	0.979934	0.451321
0.582611	0.979417	-0.11356
0.984116	0.111949	-0.00565518
0.647804	1.58172	0.0813805
0.433878	0.0582584	-0.442921
0.885216	0.0949675	0.0851097
0.7811	0.323065	-1.13202
0.273511	2.00043	0.454474
0.852028	2.56769	0.778144
0.46108	0.461055	0.34332
0.219637	1.67881	0.133601
0.866295	0.713302	-0.149756
0.0511072	1.24329	1.38306
0.662151	0.57236	-42.775
0.106611	1.49516	3.95864
0.166849	1.33054	-0.325198
0.00769068	0.471972	-1.07555
0.481374	4.98805	0.424998
0.675124	1.23972	-0.103107
0.096918	0.618773	-3.18348
0.709975	1.02998	1.05447
0.0982485	0.820419	0.823911
0.562634	0.596138	-1.54856
0.112626	0.0217184	-1.51349
0.0532004	1.21346	1.29998
0.523602	2.51946	2.82174
0.720117	1.38858	-0.358609
0.163792	0.0862952	0.264555
