N=1	N=2	N=10	N=100
-1.20919	2.04739	-2.69579	-2.65517	
-0.043781	-0.41609	-0.587663	-0.883129	
-0.591434	0.62051	0.288315	0.727062	
-0.0229602	0.635603	-23.3791	-1.6745	
0.81408	0.108673	-1.73527	0.693482	
0.274198	0.616772	-0.170093	1.5716	
2.27109	-1.13116	0.641905	-0.487766	
-9.1289	2.18855	-0.346274	-2.45723	
0.070319	0.353199	0.000144603	-1.05473	
-3.36594	1.72036	0.783895	12.6328	
-0.682354	0.421853	-1.89796	-0.255346	
-2.59385	2.32692	0.150249	-0.537832	
-0.403606	6.38462	2.10136	-0.437389	
1.07506	-0.0162764	-0.66614	21.3114	
-1.11175	-5.99242	2.31861	-1.00556	
1.34601	-1.22238	-0.404879	0.838251	
-0.166844	-4.84838	1.41128	-0.328922	
-0.907518	-0.616547	-0.302431	6.80506	
-1.95542	7.28438	2.12149	-0.609294	
-0.578113	2.56404	-1.57658	0.6494	
-0.542347	-0.853023	-0.0183805	0.578338	
-0.460646	2.89228	1.83137	3.02635	
0.105881	-0.681548	3.79551	-0.530478	
0.558218	-0.118711	-1.0521	4.65242	
7.93754	0.616348	-0.268905	2.55285	
-1.1386	-0.0338525	7.1143	-1.59332	
0.204189	0.933577	-0.0879342	0.567354	
0.147362	0.352014	0.209501	0.0776253	
-205.633	-1.19541	0.582849	-0.725727	
7.3706	-0.446685	-0.0348245	1.38681	
1.32198	-0.386435	-0.185099	0.0859542	
-2.13952	0.965367	-0.218966	2.89297	
0.873936	-1.65142	-1.5163	0.0943567	
9.09394	-2.65037	-0.0160115	-1.09267	
0.0509188	1.30593	-0.907642	-1.35316	
0.0871078	0.663649	0.0443015	-4.26568	
1.60366	0.152438	-0.792314	2.00204	
3.5737	0.650899	0.337817	-0.128661	
2.8691	0.624605	-0.0506098	0.835858	
0.692181	-0.0885637	0.941829	1.34318	
0.646978	-0.0689583	0.945441	-0.0998316	
8.59216	0.92773	-0.716012	-4.05051	
0.151067	-0.331152	-0.432789	-4.46332	
0.906718	2.2795	0.146365	0.813562	
1.02584	-0.43082	1.5474	3.49576	
0.455344	4.05604	0.108763	-0.561788	
-1.23886	-4.25299	-6.2038	-0.335734	
3.23788	-0.999223	-33.3468	-0.937386	
-1.60708	-1.19106	2.19186	9.85049	
0.151937	-0.670214	-2.67003	-2.53333	
0.030594	5.10029	-3.32754	-70.1171	
-1.62873	-0.0432367	2.6503	-0.535819	
1.37346	-8.9202	0.199117	-0.980126	
2.47623	0.42296	-12.5819	-1.0344	
-1.29921	2.3209	-16.1786	-3.99094	
-2.20021	0.791852	0.0648985	-0.90151	
-1.76253	0.361466	0.499177	-1.52368	
-1.18416	-4.5529	4.72585	-0.386723	
0.876137	4.72122	4.12849	-14.3195	
3.02054	-0.800394	0.107652	-0.160899	
-2.37597	9.96174	0.366925	-0.477629	
0.366162	-0.535856	-0.271796	3.81674	
-0.430933	2.48489	-5.66493	-0.0546645	
-0.192236	-6.08712	-5.78458	-45.3052	
-2.47226	0.124381	-0.33983	0.522197	
0.966375	-1.1166	7.88315	10.1774	
-1.79317	0.0108627	-0.301853	0.225822	
-4.60865	2.54819	9.69709	-0.941712	
-0.110074	-6.64629	19.996	-1.76846	
-0.641221	-0.792563	-1.08988	2.02851	
-10.2459	-0.607717	9.53639	0.138849	
-1.42299	-2.99969	0.105537	1.89889	
-0.386958	-0.00943817	1.02357	-0.559694	
0.265881	1.85511	1.16323	-0.500133	
0.712164	1.6882	-0.475708	-0.828157	
0.515269	-0.316954	1.40237	-0.0658997	
-0.0817707	2.03037	2.76894	1.22386	
0.256439	-0.820829	-9.52607	-1.10482	
-1.96802	-0.211376	0.637612	2.18127	
1.70391	0.27401	9.78708	1.3794	
8.38494	24.4123	-0.302015	-0.259082	
-4.20701	-6.06814	-3.20905	0.475673	
-0.213964	4.49726	1.28714	7.2918	
16.6783	-8.37035	-0.559995	-0.837154	
-0.971652	0.444986	0.0187982	0.382699	
0.340715	1.42028	0.0662469	1.16717	
-0.635993	-0.0170876	0.811302	2.86487	
-2.90213	-0.190312	-0.765823	-3.51408	
-8.1541	-0.324654	3.21619	1.25397	
2.67015	-15.4167	0.875699	0.0563134	
-0.0395534	2.0663	0.777987	-217.74	
3.095	0.377512	12.5777	3.77461	
-1.08771	3.01888	2.90301	-2.90631	
0.895824	-0.0403947	0.34936	0.96996	
-1.68877	-0.220885	-0.186846	0.258549	
0.643262	2.85372	0.62989	-0.598134	
1.23116	20.4299	-27.0427	-0.800671	
-0.220317	3.46654	-94.731	0.602041	
0.647987	-0.327309	0.166682	-5.71863	
1.60274	-1.58951	-0.49908	-2.47198	
-0.762334	6.24961	0.223708	-0.14982	
-4.31028	-1.2634	-0.372656	-1.96899	
-0.219063	-1.90977	-1.48371	-2.62465	
-1.26766	-0.114846	0.552682	-0.328645	
-0.246768	-0.927857	-0.489463	0.493299	
0.250281	-5.52537	1.89468	8.91256	
-0.681979	3.46886	-0.21048	1.04463	
1.72149	-0.301065	-0.876878	1.11988	
-2.77841	0.237711	1.26632	0.470395	
-1.21312	-9.23316	0.689331	3.70775	
-4.98659	-0.341154	-0.581334	0.829813	
1.32669	-5.13853	0.684294	-1.47265	
-2.37961	4.78629	-0.569411	0.266599	
-0.392389	3.77042	8.24803	-0.582677	
-3.94989	-5.74242	-0.49287	6.93054	
16.487	1.24851	-1.03746	5.48345	
0.317736	0.297701	0.228551	-3.45397	
-0.0526389	2.7955	0.555541	0.765735	
-7.33919	-4.30291	0.837811	-0.30999	
0.00135886	-28.3024	0.463743	-0.268577	
0.175496	-0.893677	0.27364	-1.5903	
0.448275	0.878331	-0.489106	28.2387	
-0.441472	0.236858	-2.75906	0.488754	
-3.93345	-0.898803	-0.994686	-2.32501	
-0.27906	1.30823	0.120194	0.807809	
-1.12777	-1.63413	-0.870147	0.156566	
0.608196	-3.66246	-1.24686	-1.21176e-05	
0.848448	0.515909	-0.0859688	-5.71616	
1.30839	-2.88835	0.591412	-0.854432	
1.60453	-0.152512	-0.384914	-1.26956	
2.53095	2.36148	-36.1834	0.393418	
0.737977	-0.626186	-0.944382	1.75444	
0.178558	-0.395637	0.720324	-0.283407	
1.35856	1.04875	-0.950897	2.16501	
0.272202	-1.31378	-2.18297	0.158491	
-0.794704	-7.20496	4.56592	-1.94029	
0.940722	0.599796	2.92736	13.0071	
-0.0439982	0.00131865	-0.0855861	0.904556	
12.3817	-1.40793	0.37876	0.580832	
0.487631	-0.383151	-0.876709	1.16	
-0.25899	0.57598	0.448288	0.923857	
12.482	0.853097	-1.42771	-3.23938	
55.9179	0.539896	-6.39559	0.938986	
0.567671	-0.0153859	0.53267	1.28922	
-6.34967	0.768205	-3.77588	-0.814442	
-1.8863	0.572519	-0.326825	-0.565254	
-6.09125	1.34589	-16.2904	-0.39844	
1.80543	-0.363383	3.74217	47.5647	
0.592409	0.46368	-0.555718	0.516443	
-0.729018	0.515433	-0.58526	-0.14357	
-1.01575	-0.978814	-0.468946	0.642752	
-0.792293	3.98134	-0.688579	2.2859	
-1.77236	-0.701828	1.00862	0.54564	
1.89679	1.7998	-1.12883	-0.143293	
0.502998	-0.366422	-1.45443	-1.78719	
0.62903	-0.746425	1.8896	-0.750373	
3.07847	45.7262	-0.248369	1.43229	
-0.633966	-0.325648	2.31224	0.337611	
-2.09125	0.172793	-0.164802	5.18964	
0.411156	-0.769856	0.173545	-0.180214	
-1.92666	1.49495	-0.239859	-0.266024	
0.346481	12.0171	5.85817	2.39866	
-2.00365	-12.3569	0.772774	-5.93245	
1.35645	-5.8038	-0.89192	0.223218	
-3.3459	0.863314	4.49014	1.00251	
0.253425	0.863522	-10.0084	1.45521	
-2.07108	-2.64451	0.367768	-6.07971	
1.13258	3.79072	0.64862	1.25935	
0.570307	-0.76009	6.31957	0.801534	
1.60807	-6.31959	2.31922	0.703188	
-0.343296	-8.72206	0.785521	-0.949946	
0.678685	-3.69911	-1.42239	0.0254462	
0.505987	-11.6664	-1.66036	-2.3134	
-0.375323	-1.1613	-4.29599	-0.273215	
-1.26381	7.8835	0.538411	-2.2698	
-0.484347	-0.23117	2.51608	1.08825	
0.0937908	-99.5778	-2.6911	0.25831	
2.21299	17.9923	-0.877143	1.83132	
3.41723	-0.963352	-22.7394	-0.660928	
-9.89076	2.01919	-1.58116	-12.5633	
6.33019	0.97432	0.3267	0.120715	
-0.274653	-1.38176	2.87776	-5.18824	
0.628212	-0.811672	0.325743	7.82264	
-154.247	-2.71294	0.69508	2.17628	
-0.627598	-0.285758	27.0395	-27.3604	
-1.08082	-0.281506	-3.24527	0.144642	
2.14713	1.18862	-1.61863	1.71142	
-0.868485	-0.383071	0.212908	-4.8135	
-1.08853	0.767167	1.77742	7.76229	
1.79607	1.13071	-0.853005	0.65894	
-0.613774	0.0313922	-0.147787	-0.312549	
-179.702	-2.77623	-0.0600953	2.2891	
0.136172	-0.2806	-0.0830764	48.564	
0.596102	-0.287359	-1.66945	-1.45011	
0.0971756	2.42045	0.812304	-4.0075	
3.34985	0.527656	8.66162	-1.09819	
10.4177	-0.583032	1.31131	0.117793	
-4.96234	1.19153	-2.67963	-1.08375	
0.83155	-1.18278	-0.99914	-25.7153	
0.742619	0.384746	-0.666557	0.265791	
11.2501	1.00192	1.42062	-0.54953	
0.0688082	-0.30746	0.313075	3.79995	
0.212387	-4.39129	0.362057	0.160299	
5.70748	0.749624	-2.55034	15.4877	
1.02631	-0.185117	1.00278	1.22262	
-1.54401	0.40967	1.39873	-0.0157322	
0.589172	0.480945	4.27594	0.16964	
3.3035	-0.0515075	0.59584	1.57408	
-1.50234	-2.79581	-2.67233	0.906449	
0.0218073	0.167507	-0.274987	18.3245	
-13.3104	-2.31356	-7.32762	0.336134	
-0.822003	-0.6698	-0.76287	-43.5928	
-0.299346	1.57318	-0.139907	-4.28671	
30.8037	-0.133286	-0.805451	-10.2078	
0.400181	-0.730808	0.381574	0.650291	
0.817415	-2.68001	0.487674	1.08975	
-0.65773	-0.824823	0.314142	30.7468	
-2.68912	0.379678	59.4588	-2.07968	
2.95055	45.6538	0.478569	-2.66727	
-1.59962	-0.804814	-3.70496	-1.70935	
1.47228	0.253694	5.34466	-1.02842	
1.50458	-1.05881	0.328298	-0.16918	
3.09639	0.140632	0.890673	2.62507	
0.242739	0.342765	0.609861	0.637718	
0.394739	-0.408811	-0.619387	-0.712443	
-7.75006	6.28737	1.17484	3.20828	
0.474272	1.89842	-5.81019	-4.94578	
0.414536	-0.18815	-3.98315	0.347402	
1.35446	0.91072	-3.52028	-1.06181	
0.180277	0.443448	9.11401	1.34347	
0.582072	1.87497	1.66205	0.427119	
0.38296	1.96337	0.00748767	-0.960431	
0.816077	0.228861	2.80386	-0.0860294	
0.921789	-1.20468	0.306095	17.5393	
-5.32596	-0.520597	5.34886	-0.872895	
-1.36111	-0.660795	-0.321331	-0.517175	
0.0929924	4.06905	1.16191	2.5352	
-3.17706	0.379686	0.60448	-0.123222	
0.592375	2.24672	-0.034213	1.05519	
-1.17455	2.44145	-0.153323	0.608136	
3.25926	0.623259	8.23295	0.980146	
-0.0893122	-2.24597	0.906149	0.288751	
1.32076	25.3997	-18.3245	9.80446	
-8.11684	3.89893	-2.34645	-1.49153	
0.0638025	-1.89862	0.0967081	-0.781042	
0.727272	-1.25324	-4.17761	1.68408	
-8.23781	-2.57374	-1.38099	9.46809	
-0.212085	2.96581	0.529705	0.232653	
-0.457103	-0.116651	-0.0245907	0.244116	
-0.0817363	-1.69169	-3.68186	0.635854	
0.755714	-0.31648	-1.55902	0.977088	
0.621581	0.218539	1.15728	-11.5756	
1.57217	-0.248848	-0.735634	4.31157	
-0.880081	-0.463983	-1.63371	67.7212	
0.468693	1.04609	-5.37207	-0.350302	
2.62291	0.836977	1.1612	6.59724	
1.95463	-2.30934	-9.29006	-3.98729	
-0.252221	1.35815	1.70597	0.948181	
-0.274818	-0.307999	4.05598	1.45885	
13.9035	1.93343	-0.265506	1.75238	
0.738659	2.59554	-0.561515	-3.38182	
-2.77761	0.885109	1.3414	17.4226	
1.61047	6.85469	0.738974	-0.537183	
-0.936624	6.7485	-0.520933	-0.578213	
2.31989	1.31801	-0.934748	0.770643	
-20.7744	1.22948	-2.78224	0.441064	
-0.337957	-4.59913	-2.2573	1.09493	
1.53517	-0.048379	0.258013	-0.232165	
0.53771	0.277683	-1.36392	1.75439	
-0.280072	-0.0264833	4.29818	-0.251433	
1.21649	7.70106	-23.0708	0.0522096	
0.0909928	-0.116816	0.661063	1.24566	
-0.663493	-21.9077	-0.0888996	-0.191545	
0.0791447	0.780994	0.861209	0.862574	
-1.31287	-7.08375	-0.49082	1.2986	
-9.38754	-1.11538	-0.364934	-1.24976	
-0.137645	0.433257	-0.875129	-0.124118	
5.66518	-0.597991	-0.0936111	-1.57833	
-1.5035	45.1192	0.470009	0.186357	
2.95088	1.39527	0.948431	-0.802738	
-15.6793	-0.64031	10.0518	-0.357744	
2293.34	-2.43404	-10.0712	-19.6388	
0.382619	-0.94843	3.61041	-0.621101	
-7.80144	0.383577	0.334127	-0.562159	
0.527143	-0.229498	-1.08851	-4.06371	
-0.821237	-0.280596	-0.293135	-2.37965	
-0.753897	-2.33585	2.49706	-4.5478	
-1.55691	-1.90303	-0.166813	0.750866	
2.70545	0.460658	0.134104	-9.38418	
-0.444531	0.0298879	-0.275859	4.87167	
0.879614	-0.099834	-2.25577	1.41052	
0.393705	3.63232	-3.17463	-0.270298	
8.94476	-0.682594	5.20175	-0.225888	
0.314635	-2.78197	0.774157	-2.2632	
-1.04481	-1.79654	82.1065	-0.833069	
-0.87675	0.584603	-4.62715	-4.04573	
0.844768	0.699446	0.745639	0.0374599	
1.752	16.2374	-1.03657	-1.58556	
0.128859	-12.2975	-1.70404	26.6373	
1.06117	-1.41295	0.275465	0.921481	
0.573326	0.817642	0.700351	-0.59646	
-0.905574	-1.63293	-0.494236	-0.212362	
7.07637	2.32695	0.277039	0.527118	
-0.128201	-1.11459	-1.41702	-1.82936	
-0.699906	1.65459	-0.409294	15.3273	
3.38586	0.505897	0.140131	0.450085	
1.04834	-0.981518	0.242469	0.962537	
2.1996	0.349203	-0.323083	0.335202	
-0.261669	-3.50872	0.164806	-3.45266	
0.136209	-2.26964	-0.858968	2.4472	
0.765438	-2.35311	0.160666	0.744251	
2.04188	-0.0870247	0.208889	2.34229	
2.05479	1.16029	1.45916	-1.81125	
2.97739	-0.092054	-0.42484	1.2785	
-1.11424	-0.184682	-2.578	1.30625	
-0.48115	5.41549	0.778702	-0.711286	
0.662277	0.294579	0.0970844	-1.5167	
-0.96209	-0.661638	-1.28447	-0.0315186	
-1.22624	-0.376216	-2.93167	-1.14299	
0.0620648	1.25654	5.64372	0.149673	
-0.0311147	-0.369888	-0.338403	-0.734874	
-5.01116	0.133943	-0.187627	1.44889	
2.32303	1.3731	0.665319	1.07396	
0.27379	-4.14057	-0.827044	104.443	
-0.63283	3.06131	0.224755	0.0456547	
1.25946	-1.89582	-0.558201	0.485573	
3.29057	0.0218318	1.91215	0.724379	
1.0617	-0.593967	-1.51572	-0.538897	
-3.00341	-21.5695	-0.142517	0.703029	
0.0360739	1.79224	0.07016	132.383	
-0.0666488	0.201601	-1.18433	2.22861	
12.4051	4.53258	2.05238	11.5443	
1.43507	-0.159374	-6.1261	-1.21961	
0.623465	-0.931168	2.11196	-0.804197	
2.78273	-0.283728	0.193354	-9.45589	
2.32418	8.57982	-10.8911	1.43315	
0.322762	-3.87149	-0.913599	-1.40966	
0.173531	0.705148	5.70563	-0.11046	
0.772727	0.14527	0.392026	-0.131333	
0.517123	-0.491063	-0.722625	-34.4778	
-1.91377	1.2114	0.332742	-1.48531	
4.57659	0.412682	-1.87625	0.395581	
-1.40252	0.87652	-1.05492	0.510322	
0.958414	1.24528	7.96315	-0.725371	
-0.209137	0.979248	6.33425	0.358753	
0.365853	-0.613219	-0.0670228	-0.326904	
6.71515	1.21717	-5.51761	4.40261	
-1.71749	-0.844801	-7.45601	-1.1573	
-0.0748707	0.253675	1.66604	-0.481564	
-0.0697644	3.33179	0.757036	5.74665	
0.755463	-0.514948	-11.2221	0.515124	
-121.113	-0.16755	-3.11436	-0.748298	
10.7985	0.0108245	-6.1226	-0.139273	
0.856701	4.54245	3.87926	0.0613654	
1.90876	3.21253	1.95287	-1.43445	
0.287174	-5.82306	-0.491295	-0.469797	
4.44799	-0.0465833	0.0340606	-12.4839	
-0.310179	0.34626	0.598769	0.0180922	
-0.342439	0.333277	-8.11983	-5.24228	
1.765	0.559533	24.834	16.5521	
-0.469102	0.692048	-1.63399	1.46069	
-0.0908646	0.258293	0.497024	-0.137208	
3.30884	-0.0124621	2.47505	-3.77679	
-8.46934	-1.40989	1.04769	0.349972	
1.81827	0.960804	1.39929	1.53264	
-0.557813	-0.248274	-1.48226	-0.118428	
0.353385	0.107454	-1.75427	0.49902	
-0.703805	-0.405682	0.143592	-1.24848	
-0.5705	0.387461	-2.11462	2.35099	
-0.25215	1.52878	-0.453801	-0.681809	
0.814028	-1.90029	106.085	1.4435	
0.985838	1.48665	-0.554011	-0.331753	
0.414235	0.777945	-2.5245	-1.14217	
1.87074	-3.53842	-1.2402	0.0555413	
-1.01009	-0.283953	-2.20367	-9.65469	
1.27297	-0.577077	4.93387	3.69409	
0.249146	-0.399063	-0.0870406	0.956591	
-0.280092	-1.07224	0.515741	94.3329	
-3.99136	1.35113	0.298304	0.805217	
3.20816	-1.94884	10.6641	1.91598	
-0.340008	1.82565	0.256741	0.766047	
2.45898	3.51964	0.312984	1.44616	
-4.52603	-0.323922	2.58939	-0.765916	
-1.1605	-0.775943	-9.03236	0.499349	
-1.47042	3.20398	0.758314	0.048375	
0.397029	0.225837	0.288292	-0.405343	
0.187807	-0.393747	0.162109	-0.132152	
2.67794	0.117778	7.16702	-8.25109	
-63.2532	-0.664087	4.89681	1.07485	
-1.47329	1.26254	-0.0901183	-1.00773	
0.1736	-0.16931	2.73154	0.087924	
-5.35148	-0.583223	-1.70517	1.2149	
-1.80586	0.203354	0.227601	-1.10102	
2.80234	0.531465	1.97607	-1.64742	
-17.1207	1.1404	-0.736652	-0.0272839	
-2.43329	-2.83087	-35.2975	5.70785	
0.945027	0.445501	2.58049	0.150897	
-2.37071	2.04779	-0.350535	-3.54686	
-0.905198	-1.7508	0.692699	1.7865	
-2.05701	0.732901	0.753005	1.20534	
0.786421	0.155092	-0.26247	-0.0505064	
5.49023	1.44156	1.84352	-11.5172	
1.33956	-1.7608	-211.198	-4.0132	
-0.0240826	0.961163	9.38822	-1.42529	
2.01133	-0.526403	-1.05402	-0.105471	
-0.0344096	7.68338	-291.017	1.24733	
13.137	-4.92481	0.170928	-0.657383	
0.167685	-1.761	0.370519	-1.71701	
3.82459	4.00396	-1.74305	1.18455	
1.83529	1.2349	3.98114	0.116748	
0.0874207	1.30936	-0.619282	6.37206	
-2.29566	0.669198	-1.68824	-0.730623	
0.551929	-0.649741	-2.23284	0.0357473	
-6.15367	-0.985875	0.110083	3.27247	
-0.227309	-9.22994	9.67864	-4.31228	
2.94336	-0.49422	1.20826	0.346093	
-3.43366	-10.9334	-0.330899	-7.79114	
0.70384	-0.609828	0.0651598	0.826977	
1.62782	0.881259	4.34705	-0.601401	
0.657707	0.0288663	0.549761	6.14561	
-2.85201	-5.46087	3.34134	-1.10259	
5.5029	1.22217	0.369719	0.699206	
-2.3625	-1.5015	-5.17287	-7.97631	
1.54502	0.0970199	1.63119	-1.44659	
-6.18541	-0.641901	-4.39654	-1.05608	
0.755644	-4.43497	0.701881	0.316859	
-0.334519	1.0545	0.188927	4.90982	
-0.826588	-0.979953	2.29425	5.68579	
-0.663095	1.39893	-2.07983	-4.47127	
-0.402811	-0.382995	-0.203943	0.43995	
-1.47763	-2.0462	-3.83996	3.07563	
-0.181093	1.60605	-0.460763	-0.019926	
0.576366	-1.39815	-2.23992	-0.615403	
0.313363	-0.326611	0.011863	-1.05104	
0.469448	2.06006	2.27633	-2.67927	
-9.90742	0.184285	12.4505	-1.07394	
3.5938	0.284255	-1.781	0.163302	
-1.20371	-3.94583	1.49935	-2.09654	
-26.8843	-9.69142	1.22473	-2.15764	
3.3661	-0.809794	-0.707998	-3.14705	
0.956785	0.317078	-2.89195	-0.829641	
-13.6189	39.0599	-30.024	0.674762	
-1.89537	13.8834	-0.800325	-0.850223	
0.312196	4.30721	17.9471	-0.493795	
1.21071	1.24112	-3.4566	-7.1031	
0.0786305	-0.32098	3.49753	1.52405	
-1.06093	0.015717	2.26285	14.5168	
0.400339	1.24474	1.73813	-0.401429	
1.09021	0.706521	7.82977	1.02095	
1.72664	0.0654188	2.27767	1.10615	
-1.03232	0.109171	-1.13307	3.62194	
-2.62936	0.61135	0.0603721	4.70473	
-2.96409	-1.22415	0.620164	1.02733	
0.201096	-0.558146	0.0948359	-2.61591	
-0.455545	-1.70568	3.22999	-0.13962	
0.474027	0.38731	-1.10639	0.635613	
1.60651	0.0898379	-0.180987	-0.668112	
20.7994	1.70274	-0.838258	1.26066	
-74.4276	2.26346	1.08368	-0.730018	
89.1479	1.05246	-2.24074	0.550029	
0.841408	-0.249942	0.484986	2.57649	
2.65485	3.27884	0.572446	-0.120535	
-2.19521	0.0781483	-1.49704	-1.70792	
-0.189479	-0.54365	-0.075256	-0.86532	
0.272816	-1.49665	1.66751	-0.121764	
0.29372	0.136026	-0.628139	-3.66628	
-0.736523	-0.611618	-9.33345	-0.0676113	
-1.48193	0.809333	-0.23055	0.20503	
-2.93396	0.158726	-0.330847	-2.70675	
0.709825	0.229423	6.75677	-0.472305	
17.5143	0.32612	-0.651951	-7.93117	
-0.218873	1.02878	-0.432528	1.02449	
-2.49137	-0.202981	6.16024	0.786282	
2.08014	-0.171438	-4.11633	-1.62994	
0.556617	-12.6539	0.803043	1.17044	
-3.75041	0.786739	-0.221771	1.87304	
-0.254503	-1.515	0.0627983	-0.965842	
-0.985833	-11.689	21.3944	0.222542	
0.141345	0.611108	-7.34289	0.330922	
2.94666	4.03979	0.0164349	0.518357	
-4.85908	-0.293437	-2.28879	-0.0146864	
0.824467	-1.40382	3.93535	0.164625	
4.5743	0.82612	1.55301	2.94004	
1.01016	0.321504	0.378345	-5.80969	
1.28678	4.5792	0.903361	-0.365904	
-3.73847	1.83975	0.176922	4.56318	
0.364969	3.29975	339.885	-10.898	
-0.186325	-0.280917	1.64735	1.02838	
0.569404	-3.92538	0.697684	0.579187	
0.592624	8.61214	0.390426	-0.193634	
-0.862753	0.582199	3.86072	-0.441362	
-3.46519	0.87935	-1.04275	0.300591	
5.11449	1.58304	0.773267	-1.08702	
0.518078	-0.426845	4.29915	-6.41857	
1.22956	-4.10588	-0.610703	1.37245	
1.0056	-0.27654	-0.0686152	-0.380369	
-5.26257	-0.784058	12.4339	-0.241358	
0.569621	0.708402	-88.24	1.50928	
-1.3963	-0.671519	-2.97579	0.168687	
-0.373682	0.185097	1.41499	0.016382	
-0.849178	-0.223823	0.931728	0.0769634	
0.101517	0.399849	-1.93862	-1.66599	
-0.140934	-0.330391	-0.518303	0.677316	
-1.07582	-0.498807	0.680007	0.623817	
-0.591557	-0.0528996	0.242944	2.53899	
-5.05173	2.71326	-0.214136	-5.08863	
-2.49287	1.78331	-5.15939	2.35715	
-4.80531	1.14163	-0.753271	-0.502342	
0.638804	-2.74337	0.0429404	1.21956	
-0.463922	0.343876	-1.25793	-0.084371	
5.48353	0.628724	1.32638	1.33351	
-0.989069	-0.74271	-0.847785	0.0522703	
1.0442	8.90966	-4.3239	0.623507	
-0.589237	0.486782	-1.79125	0.422107	
-3.85773	-1.30079	-0.543563	-7.33508	
0.671395	-0.463281	-0.372735	0.0670135	
-1.60432	0.686994	-1.6821	0.254696	
0.686036	4.02413	0.765146	-1.23473	
2.48179	0.212458	0.035578	0.961959	
0.640514	-1.2314	0.974059	0.544066	
-3.01982	1.05457	-0.982333	5.59404	
0.679156	0.474572	-0.811004	6.27794	
-0.703517	1.42432	-3.25742	0.191998	
2.66479	0.38225	-0.637151	1.1107	
-3.20596	0.524035	-2.53863	-1.56356	
-0.388044	-1.3764	0.957147	-2.1362	
-0.189498	1.39524	-0.608292	-6.78149	
-1.09109	0.419494	-0.211901	2.39138	
0.649183	142.909	-2.43167	-0.778591	
-35.1102	5.04542	0.308843	-1.78557	
0.0662584	1.29004	-3.25809	-0.573883	
0.42251	28.5856	0.373247	0.283447	
-0.621062	-5.06575	2.65279	0.591156	
-0.16999	0.991131	4.37891	1.20507	
-0.417278	-2.13844	-0.123755	-2.25427	
-1.05062	1.81089	-0.908638	0.109624	
0.186915	0.126919	0.433802	-0.908915	
-3.23258	-0.512671	-0.138914	-0.979912	
-3.23885	-1.27609	-0.572782	-11.7582	
-1.66195	4.06523	-3.26964	-0.610593	
1.24409	-1.33177	1.50916	-6.45479	
-2.06741	0.0965893	1.16845	1.41899	
-0.726501	-9.56983	2.92592	-0.818672	
0.311263	1.09892	1.77628	0.18722	
-1.35159	-0.883557	-0.0103086	0.412303	
-9.24599	0.204674	98.3836	2.85218	
-0.322066	1.36712	-0.834569	-7.82489	
-1.64216	0.816475	2.15209	-1.68315	
-0.175282	-0.0370206	0.277401	1.67451	
0.993188	-19.0568	-0.429094	0.36032	
-0.41663	2.20538	-1.58287	0.867464	
-0.0790696	-0.0817091	0.00593139	0.94908	
0.8486	-0.974133	0.375151	-2.83337	
-0.220351	0.193175	-0.848408	0.869452	
-1.80264	-0.583128	-0.710063	0.287488	
0.783469	-0.0961233	4.21462	1.43878	
1.12191	1.54442	0.428025	-22.6164	
0.787226	-4.474	0.3088	-1.60033	
87.366	0.174314	-2.19537	-0.503079	
0.17739	2.98835	-0.328492	-0.991095	
2.50276	1.28259	-1.23598	-2.20604	
-0.713763	-1.75811	-1.09349	-1.61292	
4.55707	0.183575	0.978763	3.66034	
0.0966732	-1.2116	1.31481	1.24093	
1.88699	-2.34876	-11.6436	-5.33559	
3.01366	-1.67011	-2.24683	-0.680562	
7.18342	-0.615772	-0.279591	11.6386	
1.86286	0.248923	6.5952	1.55922	
3.51567	-1.34087	0.876013	-0.579565	
5.10406	-2.32597	0.0731554	-0.388652	
-0.486638	0.416212	-0.0645429	0.0244556	
-0.144323	5.26446	4.29363	0.852682	
-1.53259	0.0269213	0.627069	0.621537	
-0.838138	3.01127	-1.74379	-2.1237	
-1.61115	5.65899	-1.95416	-1.73966	
0.864181	-3.98456	-1.71597	-2.84541	
0.289541	20.4388	2.29802	-0.126319	
-0.669692	0.834941	-17.0613	-0.27559	
-0.36	1.06342	1.65109	0.830604	
1.3587	1.08324	0.0650943	1.35552	
0.161665	0.746663	-1.70499	-2.69143	
1.35816	-0.504406	1.68821	-0.50068	
-10.4792	-0.871756	-19.5659	-0.786331	
0.384483	-9.67184	0.135611	0.972107	
0.75063	1.75506	-2.50976	-0.832125	
0.272074	-5.48298	-1.50816	-0.0041254	
-0.909496	-1.32773	0.575579	-4.18262	
0.665248	-0.887499	-1.86633	0.363316	
-1.93663	-0.0985547	-0.0552597	0.254877	
-1.4924	-5.3295	4.39479	-3.35342	
-3.81527	-18.9035	-6.66436	-0.173709	
-0.329982	-0.818387	-3.98232	2.71982	
1.16417	-0.649479	7.06857	0.633086	
2.2501	-0.092669	-5.32982	0.176244	
0.521932	-1.42709	3.42373	-1.71129	
-0.260453	-1.23085	-0.0887861	3.28049	
9.09855	-2.97813	1.9987	-0.0657189	
-1.24114	-0.311183	9.95867	-1.50179	
-4.10688	1.51346	5.21304	-0.11768	
-6.50038	-0.0775737	1.42509	-6.11135	
0.695916	0.00475189	0.725524	0.571371	
0.985898	-0.417538	-9.68886	0.612745	
-1.29122	-120.7	0.797316	0.972815	
-0.145979	-2.40242	3.74468	-124.98	
-3.85935	0.505717	-0.633462	-0.531611	
