N=1	N=2	N=10	N=100
0.957478	0.912957	1.29886	1.08831	
0.368057	1.41836	1.19858	1.12648	
0.538081	0.23542	1.53811	1.00177	
2.44631	1.47601	0.89501	1.09468	
0.489187	3.25386	1.48169	0.855711	
0.69199	0.856253	1.08238	0.978817	
0.348837	0.616675	1.03649	1.02737	
0.28929	0.60381	1.1032	1.12972	
0.378339	0.588441	0.689469	1.05182	
0.661034	2.09963	0.405031	1.02241	
1.02914	0.515307	0.734829	1.15875	
0.808348	0.684869	1.61808	1.01156	
0.201841	0.842785	0.689149	1.07842	
0.481316	0.584222	1.49164	1.01833	
0.176902	1.32073	1.14049	1.00042	
0.104445	0.297447	1.23194	0.801033	
0.269022	0.0487579	1.1217	1.15219	
0.117223	0.204332	1.21939	0.873293	
1.22943	0.439487	0.735309	1.01658	
2.62907	2.74293	0.726096	1.0825	
0.528424	1.27075	0.936656	0.886501	
0.0799387	0.388329	1.02023	0.894142	
0.34454	2.92569	0.967449	0.962259	
0.96837	1.17383	1.19208	0.985236	
1.08311	0.665868	0.919376	0.97	
0.0537679	0.188169	0.762702	1.09018	
0.313044	1.52097	1.21029	1.08109	
1.80012	0.113986	1.08148	1.07408	
1.1734	0.340603	1.03793	1.06234	
0.533509	0.96267	0.752964	1.05127	
2.01901	0.415289	1.05069	0.921968	
0.0317769	1.17333	1.73869	1.05705	
0.612771	0.821939	1.38137	0.896394	
0.741128	1.1242	0.93808	1.18854	
1.89799	0.946665	0.853073	1.0784	
2.14026	0.687545	0.853577	0.994794	
1.18786	1.1958	1.2471	0.939464	
1.92547	2.98435	1.16856	0.932005	
0.489777	0.122091	0.91723	1.08493	
1.76495	1.12933	1.29346	1.07141	
1.0352	1.0531	1.06119	0.997775	
0.72418	0.464574	1.25255	1.02293	
0.587975	1.22907	1.01107	1.21475	
1.0446	0.290039	1.22634	1.08516	
0.595023	1.37712	0.434483	1.23974	
3.42982	1.01975	0.682893	0.94748	
1.67364	2.30794	0.744233	0.937187	
0.47952	0.330697	1.25759	1.02449	
0.081233	1.87928	0.451983	0.969689	
2.54287	0.504186	0.686156	0.983796	
1.32782	3.05415	0.533882	1.08628	
1.07842	0.218705	0.730741	0.961879	
0.21866	2.33889	1.27247	0.939004	
0.92402	0.523085	0.71592	0.952789	
1.59064	0.1491	1.18439	1.02255	
0.899139	2.38938	1.26651	0.945915	
0.890821	0.110088	1.15192	1.09185	
1.99036	0.178478	0.563059	0.878007	
2.46001	0.472087	0.766211	1.10848	
0.845113	1.21809	1.31468	1.15566	
0.303162	1.81142	1.30747	1.0143	
2.28336	1.5445	0.749891	0.985693	
4.6463	1.38922	1.08646	0.925294	
0.58945	1.55038	0.914666	0.877192	
0.480561	0.613955	1.38151	0.924939	
2.0475	0.428618	0.531995	1.08688	
1.56483	0.508459	0.701803	1.03793	
1.4208	0.203411	1.27409	1.18075	
0.126207	0.957804	0.656215	1.03062	
0.564918	0.164993	0.853472	0.837305	
0.248612	1.11552	1.11742	0.879194	
0.403571	1.62941	0.917279	1.08214	
0.143089	0.517296	0.737436	1.1165	
0.329021	0.615953	1.63916	1.02185	
0.281512	0.308478	1.16728	0.901568	
0.693768	1.15412	1.156	1.07494	
2.52465	1.85169	0.661986	1.0226	
0.871872	1.42269	0.479692	0.981275	
1.61842	0.0644481	1.0456	1.067	
0.403605	1.13919	0.643393	0.914098	
0.132599	1.001	0.618735	0.904812	
0.678333	1.40629	1.00074	0.998578	
0.220462	0.5189	0.845753	1.07565	
1.83923	1.17474	1.14277	1.04801	
2.17589	0.863244	0.834647	1.05365	
0.601101	0.968845	1.55712	0.914118	
0.596429	0.778951	0.743898	1.10764	
1.6018	0.169393	1.48875	0.966586	
1.19356	1.17003	1.03092	0.992015	
0.84199	0.851184	1.14167	1.00377	
4.40149	0.145905	0.927977	1.05366	
0.39973	0.298098	0.989587	0.869132	
0.435634	1.1554	1.20274	0.881046	
0.908498	0.978161	1.2037	1.10453	
0.0719888	1.10681	1.74867	0.984052	
3.79197	1.11062	1.23279	1.02833	
0.939926	1.33656	1.05872	1.03619	
0.0470256	0.959649	1.21179	0.979869	
0.766661	0.4784	1.07461	1.02258	
2.18734	1.53355	1.42384	0.918277	
1.70178	1.46013	0.906651	0.980767	
0.247423	0.674734	0.860514	1.10797	
0.349946	0.394962	0.71274	1.0368	
1.3963	0.714725	1.04798	1.00227	
0.25416	1.12051	1.0886	0.854984	
1.63369	0.472733	1.58088	0.946584	
1.54321	1.10022	1.37875	0.948149	
0.290183	1.07113	0.774265	1.22119	
0.0950987	0.72829	0.611337	1.04592	
0.669465	0.784952	1.49468	1.04962	
1.79414	1.93041	0.884691	1.06673	
0.0572219	1.03796	1.38843	0.999153	
0.0819772	1.19471	0.728529	0.982583	
0.465263	1.10816	1.21898	1.04887	
1.44955	0.677853	1.01233	1.02879	
1.04194	0.63135	1.22248	0.825481	
0.86761	1.13814	1.02467	1.14491	
0.225844	3.78109	1.60187	1.11255	
0.993861	1.95913	0.734403	0.976287	
6.5368	1.47666	1.16976	0.941227	
0.164788	0.935779	1.15085	1.01307	
0.103113	0.909551	1.4537	1.10022	
0.0882761	1.92035	1.36036	0.842179	
1.06566	0.751514	0.873936	1.00591	
1.99568	1.94053	1.08604	1.14782	
0.138464	0.825305	0.614447	0.845566	
0.601786	0.919024	0.780516	1.00276	
0.427865	1.11165	1.07968	1.01082	
0.1331	0.575154	0.938982	1.02699	
0.390617	1.05663	1.27407	0.918607	
2.92046	1.09444	1.15645	1.04434	
0.870459	0.806205	1.11948	0.901185	
0.0224878	0.696371	0.685297	1.14325	
0.0398429	0.0539676	0.395301	1.02867	
1.61718	0.612193	0.903699	1.01235	
0.929355	0.511555	0.523469	0.902473	
0.0682589	0.313936	0.821057	1.15764	
1.90369	1.12605	0.731474	0.928968	
0.852543	0.717024	0.798899	1.03205	
0.0449217	0.303787	1.55452	1.06499	
1.15841	0.730354	0.754606	0.98638	
1.17239	1.3464	1.13339	0.90085	
0.0278018	2.96084	1.23288	0.860853	
1.03321	0.380963	0.719208	1.05917	
0.409289	0.614485	0.926607	0.835488	
1.69497	1.127	1.33121	1.00086	
0.864449	1.84008	1.16165	0.969077	
6.775	0.0763568	1.62457	0.893591	
0.618153	0.664601	1.01097	1.25129	
1.83826	0.294346	0.798958	0.815182	
0.229722	1.47058	0.573109	1.09752	
0.990241	0.696493	1.22349	1.11706	
0.0143352	1.09515	0.729054	0.931165	
0.493293	1.33485	0.878201	1.00871	
0.0353053	1.13542	0.942001	0.934528	
2.68341	2.47872	0.504236	0.950259	
0.278892	1.26418	0.714037	0.79244	
1.25467	1.5267	0.863778	1.10068	
1.15981	1.1942	1.35818	1.12226	
1.35584	0.195127	1.27895	1.04878	
2.18635	0.381665	0.999162	1.04406	
1.01692	1.61708	1.03236	0.95205	
3.97756	0.315457	0.913997	0.986855	
0.854909	0.552429	1.63181	0.961137	
0.0134118	0.930082	0.957702	0.846734	
0.352916	0.85044	0.800167	1.07569	
0.324667	0.923118	1.35394	1.09398	
0.173745	1.99141	1.07371	1.0813	
2.62754	0.762572	1.39982	1.10435	
0.434089	0.138605	1.69138	0.94758	
1.27407	2.11536	0.995716	1.11365	
0.173448	0.146723	1.02624	0.938831	
2.79884	1.19294	0.422582	1.01626	
0.383237	0.139524	0.845013	1.16204	
1.32695	0.440771	0.92194	1.03437	
0.976708	0.463968	0.710602	0.940473	
0.337919	1.1193	0.696134	1.11003	
1.02451	1.69419	0.762599	1.30493	
0.894529	0.794743	0.66123	1.08887	
2.93553	1.0452	1.19262	0.972239	
0.0588827	0.563533	0.685624	1.03141	
1.85734	0.569293	1.3724	0.927915	
1.16871	0.257027	0.95913	0.832215	
0.0155562	0.353254	1.05287	1.07235	
0.123928	0.773398	0.842248	0.999826	
1.28344	4.33707	0.883762	1.11614	
2.61692	0.135835	1.52319	0.8306	
0.851084	0.216258	1.06954	1.03199	
0.543939	1.09235	1.07483	0.920673	
0.0144482	1.9045	1.05693	1.11663	
0.233894	0.226556	1.02676	1.07073	
0.455654	1.55493	1.05716	0.978156	
4.05013	0.168708	0.744289	0.833976	
0.608124	1.04159	0.848215	0.992208	
0.900649	2.93282	0.527438	0.965304	
0.892566	0.638853	0.685828	0.99851	
0.52638	2.07596	1.26314	1.16628	
1.04407	0.148604	1.08735	1.10554	
0.0152135	0.605852	1.33023	1.0625	
2.26295	0.620614	1.17645	0.887678	
0.35567	0.0273499	0.667095	1.01392	
2.16675	0.862804	1.46953	0.920557	
2.34693	0.967247	0.591302	0.998087	
0.724628	1.42522	0.649025	1.14999	
2.56051	2.16656	1.69424	0.94875	
0.192397	2.73853	0.976842	0.881885	
1.89342	0.871626	0.49836	1.01133	
2.05949	1.16385	0.802917	0.988605	
0.0572495	0.970323	1.36239	0.962411	
0.445327	0.878571	0.699368	1.1124	
1.48944	1.91405	0.73094	1.11373	
1.07926	0.0996306	0.781863	1.06179	
0.361496	0.641731	2.07557	1.12325	
1.1143	0.90121	1.33737	0.92474	
1.03116	0.237451	0.955587	1.23423	
0.391086	0.639056	1.0113	1.02022	
0.136711	1.49005	0.813825	1.02221	
0.881439	0.821977	1.03424	1.00554	
1.3904	0.649309	1.38495	1.12766	
0.0731524	0.145973	0.945684	0.961301	
0.3342	1.80677	1.18867	1.06779	
1.00951	0.212808	0.834294	0.923521	
0.0236449	0.689686	0.934964	0.928495	
3.88918	1.4856	0.760411	0.944166	
1.18282	1.90986	1.07493	1.06583	
0.56006	0.492722	0.842707	1.02547	
5.44893	0.479957	0.634295	1.11672	
0.000310669	0.376034	0.997913	1.13076	
1.41392	1.3377	1.81949	1.13861	
0.844436	1.80035	0.783857	0.898892	
0.235083	0.199197	0.980276	1.04277	
0.210836	1.51834	0.918506	0.967677	
1.10124	0.350884	1.69386	0.966987	
0.203711	1.50454	1.37192	0.972266	
0.588777	1.04689	1.06804	1.0028	
0.713534	1.32469	1.33598	0.981172	
2.73158	0.487563	0.58864	0.928768	
0.597058	1.29302	0.779187	0.930949	
0.938648	0.781387	1.34723	0.8802	
0.0200212	1.49788	1.15648	0.954753	
1.09771	0.790238	1.22968	0.924027	
0.944843	1.72272	1.22001	0.943136	
0.214197	2.25961	1.16008	1.25469	
0.0143049	0.899283	0.911581	1.02818	
0.528016	1.46377	1.0124	0.879363	
1.1393	1.02664	0.716387	1.07314	
0.386166	0.121892	1.16165	1.04893	
0.25723	0.86178	0.51847	0.958705	
1.58598	0.155093	1.67836	1.05799	
0.0832067	0.567555	1.35913	1.02314	
1.0701	0.687304	1.04872	1.00127	
2.1759	0.913267	0.706168	0.945571	
1.30868	0.14713	1.68756	1.00498	
0.360563	1.15067	1.19896	1.11785	
0.473224	0.671531	1.20171	1.14856	
0.523378	0.824633	0.654929	0.959731	
0.715701	0.827677	0.700008	0.923395	
1.88207	1.77099	1.08436	1.2591	
0.344931	2.51751	1.37551	1.06443	
0.893206	2.28663	0.718813	0.973476	
0.556565	1.62869	0.6916	0.952745	
1.96964	1.0918	1.09512	1.0867	
1.86897	0.431174	0.824843	0.933576	
0.251719	0.546598	1.01365	1.09518	
3.64683	0.540979	1.20532	1.11966	
1.1701	1.82562	0.799572	0.925943	
0.684579	0.587281	0.946288	0.888383	
0.243957	0.290542	1.19923	0.88788	
2.80545	0.877854	1.51829	1.0006	
0.900927	0.374327	0.888867	1.05196	
2.18226	0.400633	1.17772	1.01607	
0.381049	0.134409	0.642931	1.18425	
1.01632	0.723512	1.36329	1.20214	
2.12138	1.04572	0.480158	1.00135	
2.88029	0.22236	0.691762	1.12721	
1.52275	1.16356	1.62844	1.06132	
0.770169	0.809778	0.891268	0.984857	
0.582971	3.33682	0.849958	1.05869	
0.796427	0.768186	0.918449	0.862939	
0.365438	0.382869	0.780031	1.0413	
0.457083	1.4254	0.613166	1.00755	
2.01843	1.87627	0.726203	0.959827	
1.7857	1.80448	0.964676	1.04025	
0.225424	0.689484	0.756983	0.90533	
0.27945	1.33847	0.972298	1.34605	
1.17024	0.649676	1.19377	0.995583	
0.547395	2.70504	1.46128	0.985907	
0.0251697	0.697702	0.72325	0.893708	
0.0700566	0.826204	0.764587	1.17129	
2.08289	0.9316	1.18242	1.12057	
0.650179	0.0519798	1.08474	1.03153	
0.559099	0.747053	1.02264	0.908709	
1.68533	0.350586	0.929525	0.96483	
0.0390773	0.244244	0.596404	1.05225	
0.402772	0.695059	1.35628	0.947722	
0.123127	0.419207	1.37383	0.888378	
1.39169	0.320447	1.27963	0.861987	
0.151358	1.3935	0.795985	0.980276	
0.437396	2.02259	1.06468	1.16852	
2.68949	0.407118	0.720867	0.936713	
0.0638248	0.889495	0.865545	0.836015	
0.450588	1.48161	1.21615	0.849847	
4.00305	0.212071	0.550956	1.11398	
4.37503	0.235027	0.934436	1.03665	
0.0109375	0.291822	1.27735	0.8452	
0.692321	1.77026	0.81693	1.06267	
3.42105	1.60506	0.948969	1.08137	
0.554034	0.682358	1.2091	1.12717	
0.314167	1.14022	1.56785	0.955293	
0.667487	1.96477	1.23491	1.0189	
1.98517	0.521666	0.961612	1.0292	
0.193127	0.429783	1.21821	0.992924	
0.21419	0.768619	0.74787	0.927123	
1.06464	0.23383	0.729192	0.9115	
5.34382	0.504963	0.390187	0.908714	
0.722995	1.71615	1.21688	0.913389	
0.0565256	0.777727	0.818541	1.05334	
2.50266	0.266745	1.2211	0.955424	
2.05501	1.35272	0.993681	1.08099	
0.248717	0.808632	0.68352	1.0973	
0.00286133	2.71327	1.43304	1.12677	
0.853874	0.715723	0.807604	1.08877	
1.65863	1.22233	0.955719	0.961062	
1.76275	0.260044	0.491861	0.895957	
1.86455	0.863845	0.920438	0.986054	
1.09674	0.625848	1.06718	1.13137	
2.04726	0.849562	0.5887	0.999216	
0.353604	0.41148	1.54305	0.939649	
2.82562	1.56263	1.34685	0.92644	
0.226932	1.61588	0.917255	0.914067	
2.2113	0.0362986	0.749975	1.04592	
0.080969	2.10549	1.2066	1.07509	
0.148754	0.863096	0.846955	1.06989	
0.0194623	2.33272	2.09546	1.13536	
2.21189	2.21157	0.928239	1.01915	
0.0555237	0.803493	1.2611	0.984806	
1.61475	0.436214	1.00718	1.06784	
2.97132	0.143314	1.26567	0.990485	
1.27321	0.140239	1.41465	1.02939	
0.672851	2.74083	0.956544	0.782581	
2.32668	2.2232	0.614118	1.04387	
0.60424	0.165182	0.905938	0.886369	
2.02519	0.323655	0.935302	1.00884	
0.406162	0.231396	1.26457	0.989346	
0.707107	0.347627	0.636975	1.01097	
0.249238	1.50587	1.46491	0.921474	
0.705355	1.12703	1.60897	0.743254	
0.0952287	1.24101	0.781586	0.928626	
1.81069	1.64056	0.603799	0.933757	
1.26854	0.78942	0.984926	1.17034	
1.06424	0.246731	1.07238	0.920909	
1.80228	0.525481	0.593089	0.999663	
1.42275	0.231976	0.625847	1.07414	
1.27529	0.173491	0.738759	0.924433	
0.763797	1.43453	1.1011	0.870152	
0.552008	1.66255	1.00379	1.10339	
1.52424	1.04206	1.03134	1.09885	
0.874259	0.389599	0.919271	0.751073	
0.867272	1.18299	1.38193	0.966402	
0.0959837	1.35647	1.11509	1.09385	
0.4899	1.03307	0.532925	1.01529	
0.150389	1.2615	0.772201	1.14139	
0.0946663	0.384734	1.02698	1.14618	
0.595862	0.201082	1.35768	1.00287	
0.387113	0.462065	0.795833	1.02186	
1.21352	1.25414	1.64138	1.09756	
0.0863222	0.477606	1.06341	1.02663	
1.02345	0.611275	0.513846	0.894358	
2.17208	0.457117	1.46881	1.02875	
0.574324	3.18102	1.15933	1.19154	
1.2696	0.0669043	0.768748	1.04564	
0.911856	0.149909	0.899552	1.19866	
0.746259	0.202967	0.985653	1.01789	
1.05898	1.86187	0.554286	1.153	
1.95225	1.00122	0.596726	0.783405	
1.35347	0.514196	1.1603	0.888011	
0.490969	0.224482	1.58005	0.926825	
3.59651	0.99932	1.31444	1.06889	
0.100267	2.1151	0.887486	1.09135	
0.308228	2.5447	1.49347	0.925298	
3.28894	0.485441	0.664958	0.968356	
0.297473	0.53682	0.317192	0.852324	
0.800815	1.2856	0.700929	1.18758	
0.867831	1.2842	0.937504	1.13448	
0.364406	2.18337	1.19484	0.97386	
0.526676	1.70267	0.918567	1.06629	
5.00525	0.641801	0.903376	1.04087	
0.411728	0.582561	0.841722	0.85959	
0.421621	1.39137	1.2584	0.958338	
0.0541464	1.53853	1.19438	0.905636	
0.422757	0.944004	0.637807	0.928045	
0.758204	1.1604	1.78247	1.09247	
0.0167543	1.04041	1.25168	0.944306	
0.725755	0.820178	0.810581	1.01932	
1.2671	1.49429	0.784734	0.947468	
1.70335	0.785698	0.529283	1.10161	
1.33821	0.908846	1.05025	0.955675	
3.27796	0.324334	0.729669	0.894382	
1.43132	0.356848	1.97613	1.10675	
1.39498	0.58029	1.25396	0.918381	
0.384334	0.774639	1.1132	0.970585	
1.5005	0.482212	0.305325	1.07858	
3.01705	3.07208	1.24236	1.02738	
0.050088	0.303171	1.0415	1.02217	
2.50369	1.43362	0.854862	1.0215	
0.0534803	0.374312	0.540821	1.12801	
1.0953	0.262237	1.03882	1.0225	
0.136454	1.63765	0.761037	1.07332	
2.30526	1.65938	0.903006	0.916024	
0.0561402	1.18873	1.72462	1.03758	
0.234967	1.23931	0.81822	1.06733	
0.905624	1.08172	1.41401	1.05315	
0.387208	0.947829	1.62948	0.834249	
0.978891	0.687453	0.568935	0.887871	
1.75409	0.583286	1.13938	0.861884	
0.558204	0.588338	0.638984	0.83486	
1.57682	1.05364	0.55089	0.985524	
0.591952	0.154102	0.892644	0.923773	
0.0958232	0.17016	0.82028	0.910381	
0.600534	0.50998	0.949438	0.944468	
0.129156	0.626157	1.16552	0.947856	
1.75222	1.0558	0.651782	1.10705	
0.548541	1.56253	1.18268	0.953511	
0.522641	2.05015	0.444241	1.05911	
1.17144	0.377063	0.961958	1.0654	
2.96036	0.41616	0.496518	1.04923	
0.101163	1.022	0.43088	0.955858	
2.19376	1.68659	0.494856	1.02235	
0.229648	1.87915	1.29028	0.941084	
0.602596	0.142452	1.39307	0.925202	
0.957564	0.871273	1.34536	0.882829	
0.755345	1.28343	1.10814	0.819297	
0.0763326	0.367359	0.568064	1.04484	
0.794659	0.0939504	0.884395	1.02299	
0.162197	0.054942	0.588033	1.00198	
0.0129439	1.05211	1.35203	1.13764	
0.276796	0.784759	1.03967	0.906214	
1.09188	2.17017	0.781475	1.04441	
1.42665	0.868793	0.729001	0.921469	
0.0186509	1.35402	1.32702	0.850275	
0.534986	0.57979	1.45876	0.917909	
4.25365	0.987739	1.21045	1.17408	
3.59122	1.45066	0.791397	0.928285	
2.02214	0.54628	1.30119	1.11166	
1.13376	0.102503	0.913454	1.10648	
4.48991	0.10593	1.25867	1.07147	
1.9811	1.07863	1.20333	0.897115	
3.97721	0.750635	1.15617	0.893079	
0.150788	2.59773	1.01861	0.962171	
0.760037	0.915707	0.944778	0.978118	
0.139995	0.676176	0.813268	1.06524	
1.53595	1.1587	1.32662	1.11805	
0.358163	0.21858	0.843376	0.912061	
0.126161	0.307676	1.78308	1.04778	
1.5228	0.54711	1.03153	1.14757	
0.758705	1.26597	0.89456	0.829366	
1.34867	1.54945	1.04504	0.905914	
2.18832	1.12538	0.574848	0.973272	
6.94424	2.58034	1.36396	1.08865	
0.919544	0.779603	0.976009	1.02613	
6.43531	0.190201	0.704241	0.914274	
1.58915	0.626584	0.558966	0.969114	
0.0766561	0.342603	1.21009	0.973708	
4.23034	0.7051	1.43993	1.06846	
0.244222	1.14805	0.872307	0.809918	
0.794391	1.69147	0.440709	0.955589	
2.81069	2.28783	1.15007	0.864607	
0.407184	1.31288	1.85063	1.0301	
0.785847	0.251299	0.695378	0.932924	
0.447621	0.701763	0.746605	0.963705	
0.880264	1.25387	0.493307	1.09978	
0.689031	2.13832	0.801713	0.908867	
0.113107	1.31316	1.2577	0.887281	
1.83991	0.684016	1.18815	1.18052	
1.45607	0.771255	1.27286	1.13386	
3.0077	0.552263	0.89392	1.06835	
0.919303	1.91676	0.678556	0.883621	
0.538739	1.3831	1.16113	0.962456	
1.45303	0.598823	1.09318	0.744905	
1.71835	1.13264	0.726089	1.00175	
0.78096	0.378719	1.54373	1.10429	
0.262414	1.61954	1.27298	0.935399	
0.0144027	0.740424	0.649241	0.929983	
3.40882	0.6135	0.702909	1.0962	
1.19143	2.88614	0.468805	1.15802	
0.684562	1.25592	1.60536	1.08196	
0.212078	0.591177	1.23803	0.779917	
0.273761	2.25726	0.749596	0.908046	
0.206568	0.180852	1.12551	1.1412	
0.593382	1.68153	0.676962	0.865355	
1.10488	1.39767	0.901094	0.882534	
1.56651	1.31401	0.654351	0.996876	
1.11993	1.30951	0.540199	1.00754	
0.932222	1.29534	0.927674	0.994908	
0.0338031	1.22985	0.799709	0.928031	
0.232175	0.438054	1.35249	0.98722	
0.721408	0.553294	0.920348	1.20526	
0.761117	4.67706	1.22629	1.02491	
1.88833	0.398853	0.809954	1.04015	
2.69407	0.538185	0.990238	1.16818	
0.0666881	0.416894	1.30713	1.09895	
0.0950281	0.407225	1.50685	1.04179	
0.153063	0.521868	1.4381	1.14968	
1.17243	1.0526	0.913098	0.703467	
1.02482	3.39809	0.660756	0.957911	
3.5371	0.240557	1.26132	0.987292	
0.561991	1.20636	0.827893	1.00405	
0.706105	0.150807	1.22896	1.08454	
2.70947	2.3979	0.637237	0.965967	
0.433465	0.123183	0.927356	1.16896	
4.51981	0.874689	1.53289	1.01794	
1.7425	0.547708	0.869138	1.10297	
2.52197	0.712573	0.871472	1.00208	
1.31623	0.23367	0.662521	1.06456	
1.69554	0.116354	0.924186	1.13492	
1.69211	0.213739	1.44252	1.12252	
0.0807922	2.83231	1.04843	0.960399	
1.14834	0.26043	0.959958	1.09991	
0.0423802	0.647964	1.13394	1.10252	
0.113622	0.836321	0.733871	0.816584	
0.990837	1.92303	1.77414	0.896952	
0.306562	0.252568	1.1227	0.885588	
2.89417	1.5198	1.20127	0.872924	
0.218543	0.317159	0.861596	0.926721	
2.93841	0.97586	1.00345	1.02864	
1.13667	0.995314	1.07658	0.914675	
0.104049	0.290317	1.10724	1.08019	
0.0496037	0.370953	1.26668	0.968498	
0.61931	0.496838	0.753352	0.895291	
0.284151	0.133489	0.716427	0.988998	
0.204146	0.795442	1.06869	1.00244	
1.62322	1.10986	0.781664	1.08216	
0.420251	1.24586	0.921476	1.16801	
0.729784	0.606885	1.17595	0.947484	
1.65238	0.250849	0.569599	1.02989	
3.5837	2.91679	1.17192	0.889493	
0.0259851	0.981251	0.612581	0.940261	
0.299318	0.940718	0.647356	1.04661	
0.0704656	0.780903	0.679132	1.00851	
0.795961	1.11893	0.636812	0.830823	
1.74185	0.457517	0.618822	0.971943	
1.44106	1.00436	1.14178	1.12182	
2.57124	0.22737	0.919434	0.905218	
0.636833	0.406041	0.766228	0.97908	
0.341967	1.34354	0.626331	0.885166	
0.510424	1.24717	1.10473	0.927613	
1.27118	1.07689	1.13421	1.24552	
0.0166329	1.29957	0.986136	0.942121	
1.67353	1.02847	0.965342	1.16102	
0.329252	0.45519	0.923975	0.949771	
2.50415	1.23464	0.79991	1.05584	
2.35359	0.279607	1.19558	0.944527	
1.72684	1.31668	1.16666	0.869978	
0.513448	1.4932	1.51713	0.902794	
0.715699	0.74426	0.899723	0.906663	
1.70428	0.468866	1.05604	1.06409	
0.985661	1.77553	0.764737	1.11789	
0.421113	0.560654	0.829748	1.05308	
0.361109	0.489009	1.36046	0.942978	
0.339879	0.582795	0.780084	1.18739	
1.38897	0.41181	0.622888	1.06914	
1.36328	0.593042	0.788254	0.990223	
1.52834	1.94169	1.18792	1.03301	
0.977187	0.536364	0.961513	0.881719	
0.148047	0.252011	1.35415	0.954717	
0.0750408	1.17325	0.922059	0.941273	
0.523081	1.46854	1.07225	1.11248	
2.401	1.44191	0.516214	1.09526	
1.06197	0.44803	1.11617	0.93575	
2.51484	0.565234	1.16501	0.931816	
0.669384	1.35081	0.533043	1.15813	
1.92828	1.56874	0.945742	0.96368	
0.381367	0.630658	0.63878	0.913824	
3.09832	1.61147	1.62649	0.944024	
0.69125	2.70123	1.04335	0.929385	
0.115736	0.526426	0.92808	1.04611	
0.0703481	1.85566	1.48622	1.14412	
0.118495	0.802125	0.990299	1.12906	
0.382811	0.781186	0.557938	1.25833	
2.31312	0.832743	0.369598	1.04295	
1.64302	1.94222	1.43002	1.12953	
0.506805	0.584536	0.946714	0.984873	
2.42173	1.7044	1.01511	1.02777	
1.46937	0.355728	0.685567	1.17369	
2.68548	0.941327	1.02629	0.989388	
0.347733	1.42171	1.13079	0.962401	
0.304716	1.22323	0.620498	1.05292	
1.00409	0.42068	1.91549	0.894404	
0.919264	1.43666	0.620592	0.906509	
3.95111	2.64388	0.983089	0.969762	
0.389208	0.51208	0.807238	0.866882	
0.315161	2.07141	0.649232	1.01296	
0.172749	1.68533	1.21044	1.04866	
4.7676	1.40743	0.682136	0.960751	
0.965575	2.58247	0.873101	0.996798	
3.25207	1.2668	0.485134	0.986128	
0.15358	0.759082	0.623986	0.996506	
0.532211	0.415101	0.819772	0.928758	
0.718006	0.841087	1.21794	0.728846	
2.54295	0.60372	1.23287	1.0812	
0.743472	0.188811	1.1096	0.956174	
1.79766	0.121672	0.993103	0.989917	
0.281655	0.449758	0.576714	0.924546	
0.256531	0.648664	0.542043	1.08736	
0.660877	0.194701	1.16971	1.0768	
0.0397037	0.620445	0.582848	0.966893	
1.46422	0.47472	0.882291	0.878258	
0.242525	1.59533	1.10422	0.974725	
0.360629	0.471335	1.23567	1.03729	
0.486967	0.517443	1.14408	1.15936	
0.343913	0.481735	1.30825	1.02535	
0.40202	0.350697	1.59333	1.04429	
1.39525	0.136213	0.932072	0.897511	
0.219921	0.870919	1.09349	1.01847	
1.10374	0.692655	1.19641	1.11414	
0.94333	0.75017	0.860632	1.18	
0.627185	1.05138	0.813214	1.19437	
1.28849	1.04495	0.728602	1.02042	
1.5408	0.871964	2.23307	1.03077	
1.07578	1.73794	0.597848	0.941914	
2.12408	0.997009	0.489965	1.01678	
1.21614	0.314799	1.01375	1.06403	
0.204023	0.703846	0.517282	0.941489	
0.0191117	1.36634	1.2091	0.998543	
2.06261	0.656236	0.929542	1.04242	
1.47001	1.76832	0.647114	0.884826	
0.340118	0.449776	1.60559	1.23936	
