N=1	N=2	N=10	N=100
0.388819	0.206822	0.466192	0.514814	
0.680688	0.930442	0.428807	0.524727	
0.624876	0.782009	0.562509	0.482338	
0.997234	0.551078	0.444338	0.489029	
0.432098	0.785182	0.614391	0.487887	
0.636216	0.36295	0.46409	0.504722	
0.498721	0.21132	0.50138	0.500745	
0.562745	0.513704	0.679738	0.543288	
0.208121	0.402601	0.473376	0.563145	
0.968679	0.604026	0.485078	0.486227	
0.109147	0.625512	0.559501	0.555168	
0.484273	0.627598	0.435894	0.546018	
0.658571	0.344344	0.430821	0.559661	
0.916929	0.628311	0.566602	0.486399	
0.458552	0.327911	0.429672	0.490672	
0.358643	0.549347	0.474047	0.49394	
0.697054	0.86991	0.627239	0.48237	
0.461213	0.223975	0.459065	0.498589	
0.990413	0.554687	0.556741	0.474838	
0.406679	0.741878	0.416977	0.54163	
0.157512	0.927261	0.550469	0.546393	
0.233049	0.0618687	0.469986	0.486267	
0.0854166	0.919375	0.583096	0.52937	
0.248132	0.384538	0.412658	0.532757	
0.248753	0.685009	0.595987	0.448424	
0.503964	0.845022	0.358527	0.469306	
0.388177	0.750364	0.51619	0.512777	
0.250898	0.610208	0.49779	0.492807	
0.567698	0.692363	0.406868	0.551455	
0.18556	0.762715	0.520097	0.5034	
0.844025	0.175305	0.478091	0.476518	
0.612283	0.0658085	0.493011	0.523832	
0.522976	0.131052	0.441126	0.553496	
0.991872	0.583053	0.451992	0.54008	
0.069521	0.324952	0.524993	0.52807	
0.704216	0.166491	0.554366	0.507806	
0.192741	0.450448	0.469556	0.508441	
0.456005	0.564231	0.537935	0.474801	
0.00177578	0.913434	0.457953	0.546622	
0.148377	0.354454	0.433451	0.518856	
0.976965	0.610328	0.423782	0.508414	
0.979822	0.748302	0.58893	0.485283	
0.289558	0.104779	0.643526	0.554818	
0.688659	0.887635	0.337226	0.498274	
0.977333	0.816218	0.419521	0.529791	
0.994645	0.485523	0.511952	0.465684	
0.753798	0.0864928	0.370431	0.554907	
0.89833	0.441047	0.46618	0.535305	
0.700667	0.828652	0.488766	0.514949	
0.433208	0.648017	0.59128	0.550626	
0.638217	0.417455	0.519556	0.488915	
0.892669	0.436285	0.447056	0.458598	
0.569375	0.656083	0.369154	0.471845	
0.71263	0.916856	0.566765	0.47544	
0.00524812	0.464195	0.440619	0.446922	
0.903423	0.917299	0.726989	0.488275	
0.750706	0.385089	0.40894	0.504003	
0.303151	0.817534	0.448486	0.476789	
0.252323	0.739138	0.418109	0.50922	
0.291472	0.419843	0.485532	0.50938	
0.182898	0.432203	0.429226	0.502539	
0.549429	0.448388	0.550175	0.534787	
0.604373	0.546398	0.568049	0.52898	
0.404933	0.657724	0.53776	0.539146	
0.359162	0.177528	0.506092	0.494869	
0.906025	0.770681	0.648987	0.51048	
0.886681	0.552631	0.518978	0.471102	
0.801343	0.553016	0.396451	0.53081	
0.689566	0.507579	0.446499	0.504661	
0.175497	0.646037	0.543713	0.44975	
0.735881	0.947048	0.566695	0.526993	
0.508346	0.814364	0.547323	0.505691	
0.137314	0.68698	0.473099	0.494982	
0.0694113	0.317488	0.506853	0.508024	
0.535138	0.638374	0.611134	0.418288	
0.0547648	0.624396	0.444368	0.495604	
0.64196	0.816872	0.631667	0.479322	
0.666268	0.59784	0.490183	0.533271	
0.162656	0.547136	0.331461	0.50675	
0.414358	0.803598	0.690721	0.544601	
0.701181	0.730802	0.505743	0.478767	
0.676475	0.579222	0.393093	0.484225	
0.552376	0.766457	0.465662	0.431898	
0.312771	0.40587	0.634946	0.540092	
0.769703	0.522436	0.668433	0.500991	
0.247292	0.69871	0.54496	0.535428	
0.0449026	0.148479	0.354573	0.519151	
0.692907	0.46484	0.646519	0.478863	
0.0148185	0.677405	0.511152	0.488465	
0.0982312	0.537766	0.45689	0.481942	
0.549438	0.378902	0.496187	0.49357	
0.747582	0.506933	0.463302	0.495933	
0.889903	0.364941	0.640601	0.497187	
0.661472	0.411004	0.496105	0.478358	
0.169276	0.668716	0.330122	0.489368	
0.637071	0.49673	0.516289	0.478776	
0.178958	0.39234	0.493437	0.478966	
0.548041	0.28842	0.622835	0.505425	
0.72077	0.347527	0.618074	0.462485	
0.7329	0.664262	0.483603	0.493863	
0.136272	0.382754	0.435172	0.502614	
0.84803	0.632881	0.561602	0.482175	
0.586615	0.601537	0.474863	0.519392	
0.481645	0.827177	0.519953	0.466854	
0.38675	0.338012	0.425657	0.462961	
0.625138	0.622218	0.475999	0.543153	
0.707816	0.763823	0.495079	0.484106	
0.371083	0.570192	0.425252	0.424759	
0.936667	0.514136	0.575527	0.479275	
0.449018	0.325905	0.460335	0.513311	
0.885374	0.524727	0.558218	0.468874	
0.20683	0.249409	0.395195	0.493218	
0.324975	0.276591	0.700892	0.471898	
0.233878	0.645894	0.397457	0.453555	
0.613974	0.463352	0.414414	0.461426	
0.265644	0.582003	0.438009	0.492227	
0.256692	0.81113	0.609847	0.460788	
0.172858	0.697958	0.466692	0.476861	
0.618899	0.872214	0.374261	0.47965	
0.770453	0.95698	0.408677	0.49952	
0.418256	0.428069	0.313737	0.542476	
0.672856	0.354651	0.488682	0.509655	
0.357986	0.608279	0.658583	0.507438	
0.514387	0.517233	0.430411	0.494834	
0.277391	0.583857	0.426068	0.420864	
0.24555	0.506973	0.49696	0.489682	
0.758163	0.494899	0.603332	0.504805	
0.922725	0.536423	0.531325	0.495836	
0.995423	0.712717	0.657175	0.477606	
0.982926	0.404941	0.423981	0.49633	
0.187603	0.647737	0.544649	0.490575	
0.0527444	0.228479	0.672931	0.454982	
0.887957	0.25881	0.685691	0.522626	
0.0688818	0.445594	0.538966	0.521138	
0.457656	0.218645	0.600738	0.503596	
0.255568	0.527068	0.499502	0.526377	
0.70135	0.859569	0.628347	0.465015	
0.625608	0.291459	0.495943	0.536543	
0.872626	0.346821	0.37897	0.48277	
0.818686	0.264473	0.569287	0.485371	
0.149754	0.574535	0.564933	0.497158	
0.781132	0.586379	0.424694	0.493554	
0.90057	0.666393	0.514874	0.509032	
0.824103	0.333301	0.478381	0.446257	
0.284186	0.689891	0.520351	0.515845	
0.23326	0.214621	0.469648	0.530557	
0.856187	0.82111	0.32776	0.482815	
0.739881	0.162451	0.556397	0.542858	
0.225879	0.452974	0.362745	0.476397	
0.679438	0.511669	0.458888	0.464592	
0.53049	0.544968	0.576923	0.515362	
0.55092	0.575305	0.463402	0.492986	
0.257091	0.286934	0.535781	0.499872	
0.529856	0.631808	0.637165	0.48479	
0.465423	0.634679	0.431193	0.455626	
0.260577	0.280162	0.575478	0.533456	
0.170828	0.474562	0.38134	0.517201	
0.414161	0.52183	0.454939	0.528902	
0.580288	0.405718	0.419136	0.478212	
0.684322	0.390152	0.60019	0.462755	
0.865174	0.540626	0.591319	0.473143	
0.56608	0.817692	0.464641	0.504641	
0.167423	0.515702	0.391095	0.500997	
0.0299579	0.564108	0.463819	0.511119	
0.437765	0.350024	0.505967	0.490143	
0.504267	0.210048	0.492629	0.476594	
0.474945	0.0717545	0.468554	0.510558	
0.829765	0.745846	0.472878	0.502962	
0.282523	0.708189	0.391294	0.538067	
0.14492	0.715992	0.550084	0.488255	
0.803625	0.614802	0.739625	0.483415	
0.465547	0.763916	0.448808	0.496857	
0.98627	0.62166	0.406767	0.47829	
0.0489024	0.711439	0.400591	0.531196	
0.413531	0.483125	0.627855	0.463214	
0.509257	0.506725	0.505276	0.508885	
0.0208157	0.159016	0.53169	0.535216	
0.733819	0.447042	0.460706	0.475866	
0.745599	0.477418	0.448694	0.487454	
0.184513	0.340997	0.582796	0.54363	
0.461317	0.541752	0.456604	0.447979	
0.524017	0.578726	0.479616	0.509944	
0.22661	0.644851	0.494869	0.458957	
0.826556	0.28942	0.638897	0.493753	
0.15017	0.374491	0.554714	0.520313	
0.266914	0.542584	0.394474	0.432016	
0.987405	0.522547	0.467193	0.501241	
0.762538	0.682953	0.439448	0.52639	
0.0646497	0.165566	0.604925	0.505257	
0.254072	0.506301	0.521234	0.484383	
0.458816	0.171378	0.387152	0.454909	
0.626511	0.574311	0.59633	0.547932	
0.114516	0.550767	0.507597	0.519083	
0.0357643	0.811223	0.311318	0.535572	
0.324495	0.816307	0.375466	0.503469	
0.934187	0.223458	0.499215	0.525535	
0.452591	0.161268	0.268717	0.528455	
0.537513	0.518991	0.339267	0.449454	
0.542409	0.604537	0.62782	0.468229	
0.534977	0.588262	0.508044	0.474297	
0.667913	0.304878	0.467917	0.526891	
0.349431	0.19502	0.40519	0.515177	
0.966379	0.299883	0.523808	0.477368	
0.190551	0.680629	0.583652	0.485941	
0.269731	0.67892	0.4978	0.509002	
0.480902	0.761402	0.420328	0.504346	
0.906084	0.740761	0.513739	0.515686	
0.451257	0.15012	0.575188	0.49331	
0.764898	0.011887	0.381311	0.519287	
0.814669	0.55973	0.538999	0.515363	
0.190071	0.877476	0.474085	0.508067	
0.759185	0.365179	0.555273	0.472663	
0.76581	0.335557	0.642723	0.519357	
0.360231	0.668233	0.412542	0.548587	
0.904377	0.63685	0.526974	0.578089	
0.438079	0.471335	0.660497	0.522695	
0.10705	0.703124	0.516049	0.523804	
0.944424	0.0682216	0.540172	0.511258	
0.963546	0.891001	0.490957	0.567685	
0.168204	0.372924	0.681726	0.508281	
0.343522	0.463209	0.499667	0.528649	
0.779139	0.0654817	0.610022	0.501999	
0.556467	0.772197	0.565243	0.506084	
0.51466	0.329749	0.543966	0.503035	
0.479642	0.23292	0.47253	0.472578	
0.347757	0.118636	0.455423	0.527461	
0.853261	0.504356	0.431494	0.515511	
0.000669137	0.46451	0.570051	0.485786	
0.847848	0.73154	0.62784	0.463306	
0.032424	0.647015	0.453931	0.447274	
0.24925	0.528972	0.556995	0.484246	
0.606464	0.0854575	0.649457	0.482008	
0.00636043	0.0735624	0.494355	0.509578	
0.986709	0.7859	0.489053	0.509295	
0.977008	0.391185	0.559331	0.458571	
0.0371957	0.548486	0.608859	0.504802	
0.932905	0.596666	0.430928	0.481702	
0.909397	0.790472	0.559231	0.479119	
0.788021	0.710361	0.491544	0.475896	
0.8408	0.683377	0.542948	0.486387	
0.006726	0.62558	0.611223	0.505434	
0.905589	0.78721	0.499922	0.512341	
0.27318	0.366156	0.461875	0.530866	
0.764028	0.42215	0.613261	0.527856	
0.930211	0.742518	0.565292	0.468562	
0.68532	0.321043	0.489513	0.574042	
0.469164	0.250537	0.434552	0.521518	
0.500444	0.587966	0.422666	0.542329	
0.259986	0.33276	0.502502	0.507103	
0.445539	0.699154	0.407978	0.508783	
0.929747	0.220839	0.376361	0.477515	
0.190606	0.787869	0.549443	0.527288	
0.292652	0.270978	0.483661	0.506569	
0.250316	0.60115	0.640574	0.480041	
0.202727	0.578658	0.513991	0.45914	
0.258052	0.521302	0.465877	0.510909	
0.160893	0.668686	0.803899	0.518802	
0.252198	0.486159	0.462036	0.516759	
0.451057	0.521421	0.632977	0.483027	
0.0749468	0.55084	0.522789	0.502346	
0.901298	0.861869	0.544177	0.469368	
0.213842	0.718646	0.456693	0.53557	
0.128794	0.282746	0.55156	0.475494	
0.812117	0.926531	0.566622	0.517226	
0.496928	0.713918	0.288269	0.51487	
0.366673	0.356997	0.546278	0.47158	
0.537793	0.496526	0.500547	0.48088	
0.996976	0.517582	0.545498	0.519854	
0.297656	0.463691	0.610763	0.481835	
0.398952	0.0656103	0.391828	0.492361	
0.650088	0.27794	0.579376	0.502257	
0.730847	0.254445	0.493255	0.53784	
0.383145	0.570248	0.535184	0.504435	
0.359961	0.548091	0.753709	0.435311	
0.715215	0.389538	0.37266	0.47456	
0.249223	0.852674	0.456666	0.450818	
0.241789	0.790882	0.441839	0.490247	
0.404284	0.74441	0.341266	0.536803	
0.34423	0.117157	0.421605	0.482117	
0.183301	0.471765	0.614124	0.5127	
0.259995	0.260873	0.562476	0.491992	
0.828399	0.339425	0.63061	0.433897	
0.467085	0.270916	0.459445	0.518179	
0.231097	0.514582	0.349842	0.539176	
0.897165	0.493187	0.310536	0.486665	
0.862848	0.5072	0.507499	0.489745	
0.822618	0.390839	0.435535	0.494917	
0.297759	0.615459	0.384298	0.484123	
0.791083	0.542596	0.526572	0.527188	
0.612618	0.940851	0.496782	0.438638	
0.517394	0.302073	0.452546	0.487757	
0.93727	0.379674	0.570086	0.477848	
0.405945	0.327592	0.620646	0.468598	
0.665382	0.329563	0.427413	0.544751	
0.268907	0.346026	0.396445	0.494555	
0.135256	0.268228	0.455779	0.496784	
0.99199	0.70857	0.407024	0.521376	
0.834919	0.843668	0.572193	0.521505	
0.849344	0.31349	0.508197	0.532239	
0.222458	0.376822	0.574614	0.531138	
0.643856	0.5031	0.478618	0.456696	
0.742212	0.738532	0.476149	0.52999	
0.118545	0.413591	0.575462	0.482811	
0.701849	0.50605	0.56814	0.489118	
0.977906	0.487417	0.474228	0.477661	
0.269894	0.814334	0.491379	0.481415	
0.0607428	0.805828	0.44564	0.496255	
0.804236	0.693234	0.408098	0.471425	
0.531648	0.583493	0.453043	0.489982	
0.0112126	0.65977	0.576261	0.489089	
0.131912	0.766085	0.499448	0.47675	
0.0461389	0.669477	0.396085	0.467888	
0.336972	0.546884	0.497934	0.48543	
0.67056	0.41423	0.662765	0.471277	
0.727264	0.603905	0.285465	0.454632	
0.432272	0.475502	0.62579	0.522021	
0.430546	0.923047	0.599122	0.489806	
0.800651	0.318201	0.579104	0.451452	
0.967038	0.83722	0.596794	0.521791	
0.299211	0.736147	0.574952	0.514127	
0.317879	0.887586	0.587722	0.539555	
0.467157	0.761419	0.430838	0.543228	
0.579795	0.389474	0.554804	0.501614	
0.306684	0.438065	0.404594	0.496955	
0.86199	0.575015	0.546741	0.540469	
0.444364	0.620933	0.548638	0.53269	
0.273963	0.417606	0.42285	0.523012	
0.512121	0.122761	0.494715	0.470042	
0.764383	0.564672	0.56524	0.528664	
0.738236	0.707366	0.324886	0.512191	
0.499339	0.209871	0.563655	0.485735	
0.670039	0.904622	0.514306	0.492353	
0.0673548	0.452562	0.446851	0.526134	
0.822885	0.470831	0.466152	0.500967	
0.311273	0.499971	0.42356	0.502757	
0.331654	0.920545	0.447557	0.472874	
0.0360809	0.202653	0.551561	0.516126	
0.523537	0.683634	0.628798	0.465485	
0.592725	0.805644	0.608949	0.45422	
0.526762	0.546275	0.678227	0.442998	
0.761217	0.236627	0.641937	0.480418	
0.387811	0.60364	0.587637	0.465221	
0.126385	0.980663	0.435709	0.493024	
0.928116	0.869016	0.433638	0.53314	
0.0238737	0.670918	0.511636	0.481582	
0.405598	0.680589	0.682213	0.488927	
0.934633	0.221428	0.49031	0.528819	
0.660569	0.443483	0.434418	0.461555	
0.832142	0.615092	0.472486	0.476715	
0.657889	0.311081	0.523886	0.516391	
0.444649	0.132853	0.537055	0.486639	
0.149451	0.29864	0.374203	0.46105	
0.800252	0.564866	0.531406	0.520099	
0.831971	0.652177	0.724063	0.487477	
0.946209	0.660362	0.523837	0.497885	
0.52481	0.587191	0.315872	0.496849	
0.707851	0.402441	0.452422	0.534071	
0.313932	0.306881	0.476622	0.512908	
0.578389	0.450428	0.549424	0.541651	
0.624044	0.323751	0.550694	0.456327	
0.43862	0.289858	0.511724	0.49022	
0.882313	0.597874	0.415366	0.49117	
0.827814	0.913494	0.517527	0.567515	
0.172401	0.547748	0.399926	0.5215	
0.627012	0.928935	0.442592	0.475122	
0.845901	0.512224	0.552277	0.546889	
0.89546	0.520171	0.362729	0.518866	
0.470106	0.242886	0.583097	0.463064	
0.0925443	0.572613	0.446833	0.511426	
0.104576	0.654938	0.52888	0.514707	
0.973208	0.441678	0.424351	0.497531	
0.171337	0.778566	0.434264	0.43811	
0.147796	0.303211	0.62247	0.56933	
0.21911	0.681651	0.388297	0.517623	
0.677977	0.513409	0.487699	0.472915	
0.392581	0.904476	0.580241	0.502634	
0.544962	0.626948	0.61376	0.495717	
0.651908	0.241137	0.369023	0.501754	
0.864755	0.808562	0.616301	0.466044	
0.418568	0.384692	0.628881	0.507119	
0.873725	0.742001	0.606348	0.516478	
0.227723	0.55994	0.465147	0.534085	
0.555347	0.696925	0.559943	0.512693	
0.259069	0.721598	0.639331	0.494108	
0.118991	0.478145	0.432529	0.517265	
0.246824	0.620116	0.38625	0.502634	
0.583969	0.659393	0.52511	0.539314	
0.919305	0.174785	0.310434	0.478352	
0.590241	0.625572	0.571366	0.542095	
0.0923521	0.65508	0.540468	0.568388	
0.111763	0.546482	0.407828	0.477516	
0.744316	0.570292	0.441519	0.493011	
0.0861628	0.602566	0.465767	0.49829	
0.481621	0.718659	0.575849	0.506775	
0.769022	0.811411	0.472641	0.491593	
0.940639	0.42827	0.667405	0.482162	
0.780797	0.777263	0.460846	0.478209	
0.434765	0.731927	0.530122	0.537213	
0.746836	0.604954	0.361495	0.480761	
0.318329	0.481726	0.584832	0.475676	
0.514513	0.566464	0.609786	0.448542	
0.633924	0.607082	0.501895	0.568923	
0.610572	0.267735	0.466324	0.472589	
0.477653	0.547693	0.471568	0.435018	
0.829174	0.680419	0.497456	0.549536	
0.0263623	0.775698	0.474115	0.488447	
0.409053	0.660604	0.520166	0.473273	
0.726277	0.339254	0.515338	0.487858	
0.86811	0.250305	0.387885	0.459985	
0.533685	0.261044	0.762909	0.430775	
0.299554	0.587722	0.66236	0.518198	
0.686966	0.629622	0.543248	0.538259	
0.115125	0.435778	0.386865	0.466934	
0.658262	0.443981	0.46373	0.425383	
0.425274	0.629683	0.409765	0.484259	
0.168839	0.717225	0.461941	0.46265	
0.601266	0.522245	0.490176	0.467491	
0.0628708	0.555103	0.61651	0.487363	
0.225328	0.542874	0.401728	0.503059	
0.847015	0.475686	0.534918	0.497668	
0.673315	0.727293	0.513601	0.456682	
0.11951	0.420468	0.469405	0.521013	
0.315472	0.211078	0.552677	0.447859	
0.639733	0.54915	0.749718	0.484201	
0.484766	0.376746	0.612833	0.49059	
0.601497	0.395356	0.406167	0.490161	
0.169856	0.358463	0.401399	0.501519	
0.496093	0.678645	0.339703	0.465397	
0.110942	0.40415	0.526964	0.51584	
0.596098	0.603146	0.397242	0.520094	
0.210478	0.439374	0.436374	0.439078	
0.312697	0.488643	0.561279	0.520086	
0.458149	0.581677	0.433276	0.490524	
0.153592	0.480549	0.583919	0.476551	
0.75334	0.0871454	0.635509	0.476515	
0.678546	0.656668	0.48838	0.494715	
0.0672946	0.501638	0.48589	0.510686	
0.81713	0.204219	0.51527	0.456824	
0.281458	0.696247	0.507416	0.553203	
0.493238	0.62731	0.435116	0.496621	
0.421177	0.779575	0.516367	0.461069	
0.994097	0.388059	0.498708	0.487943	
0.459012	0.781916	0.468557	0.493878	
0.696246	0.372249	0.680512	0.521931	
0.64891	0.613315	0.577797	0.496935	
0.975691	0.608572	0.428887	0.451116	
0.443409	0.0487344	0.332223	0.538312	
0.461027	0.159558	0.534485	0.49782	
0.559274	0.766081	0.480322	0.480829	
0.472622	0.513211	0.620773	0.496478	
0.699548	0.631857	0.505073	0.522519	
0.416816	0.460516	0.402379	0.458753	
0.986869	0.491827	0.347514	0.497158	
0.840588	0.732087	0.648176	0.526631	
0.510944	0.466491	0.455842	0.520947	
0.526837	0.135073	0.489851	0.520067	
0.541872	0.320932	0.559602	0.508903	
0.0924065	0.347373	0.498309	0.492945	
0.58483	0.595232	0.597517	0.488934	
0.0318534	0.604931	0.416382	0.562268	
0.338169	0.0955107	0.5685	0.492554	
0.551356	0.640704	0.478081	0.498862	
0.963179	0.528766	0.554781	0.5005	
0.813497	0.115485	0.612491	0.501027	
0.239229	0.494201	0.28567	0.50505	
0.152756	0.162362	0.493396	0.496139	
0.310553	0.310555	0.406537	0.507417	
0.187688	0.736672	0.563673	0.528617	
0.991001	0.512808	0.559645	0.482931	
0.352557	0.835601	0.575703	0.511741	
0.515524	0.665396	0.519812	0.478311	
0.643371	0.852542	0.496368	0.552686	
0.472433	0.152856	0.665073	0.499712	
0.100647	0.375682	0.419975	0.476602	
0.409435	0.687379	0.435029	0.535374	
0.628031	0.497291	0.503732	0.52034	
0.63415	0.286328	0.597045	0.460478	
0.974595	0.879427	0.457266	0.436384	
0.799714	0.284732	0.519514	0.492969	
0.975402	0.530877	0.369921	0.504845	
0.742929	0.370022	0.567922	0.518441	
0.282104	0.703167	0.607422	0.525299	
0.491556	0.574622	0.459825	0.556048	
0.892141	0.892482	0.421707	0.446304	
0.813615	0.123263	0.49123	0.539635	
0.506931	0.433046	0.400565	0.525744	
0.619431	0.824987	0.485147	0.523759	
0.0828379	0.669239	0.528945	0.50678	
0.882079	0.391699	0.548408	0.509532	
0.0163975	0.662621	0.539077	0.550469	
0.547622	0.275359	0.46213	0.548991	
0.203962	0.178109	0.46631	0.46699	
0.624971	0.318692	0.496429	0.507061	
0.435751	0.791787	0.477019	0.514111	
0.477371	0.824112	0.622309	0.509665	
0.598274	0.949848	0.376273	0.5212	
0.117873	0.443007	0.50262	0.562857	
0.836002	0.574094	0.565834	0.513529	
0.398704	0.423087	0.610232	0.511535	
0.466951	0.757918	0.53814	0.436861	
0.877832	0.933145	0.489539	0.492463	
0.0318276	0.154704	0.4607	0.510542	
0.360635	0.536874	0.494649	0.541836	
0.17572	0.546299	0.413494	0.486029	
0.175059	0.538402	0.427499	0.502117	
0.342712	0.409452	0.370706	0.497569	
0.448278	0.855578	0.475279	0.532528	
0.246128	0.735612	0.530291	0.489404	
0.619222	0.355671	0.702563	0.52272	
0.475463	0.62992	0.500024	0.490457	
0.12484	0.436423	0.439791	0.542837	
0.329921	0.446241	0.474486	0.475955	
0.706626	0.237621	0.478362	0.491965	
0.425198	0.675925	0.761044	0.449643	
0.527163	0.618519	0.563346	0.532527	
0.77319	0.252299	0.530173	0.519383	
0.115507	0.348466	0.413372	0.44849	
0.994101	0.87362	0.601039	0.489817	
0.233361	0.121217	0.567423	0.546546	
0.511231	0.815821	0.560055	0.517092	
0.598666	0.441484	0.531034	0.455648	
0.565739	0.475372	0.490876	0.500699	
0.319188	0.602233	0.624275	0.492656	
0.352299	0.853553	0.423484	0.510704	
0.167956	0.508975	0.395755	0.494185	
0.86435	0.279814	0.559553	0.551422	
0.0866193	0.206782	0.454383	0.417954	
0.159867	0.628669	0.427524	0.5245	
0.497331	0.84901	0.538212	0.508048	
0.633765	0.463007	0.56662	0.484663	
0.615238	0.560877	0.550187	0.487259	
0.0734659	0.36864	0.498298	0.53724	
0.97488	0.300229	0.400782	0.488934	
0.393818	0.782516	0.492602	0.50305	
0.717364	0.215355	0.491403	0.532654	
0.356427	0.583001	0.308625	0.503724	
0.275702	0.599638	0.428265	0.473224	
0.921284	0.636369	0.565191	0.480834	
0.465538	0.384595	0.603844	0.493473	
0.457258	0.647738	0.629285	0.477837	
0.653695	0.39002	0.687645	0.50786	
0.949383	0.601518	0.55807	0.482312	
0.231403	0.28508	0.55101	0.521233	
0.746109	0.756149	0.473605	0.49392	
0.0900625	0.901726	0.628303	0.464767	
0.220173	0.217368	0.494311	0.55143	
0.184839	0.4912	0.319449	0.493825	
0.558839	0.49125	0.429097	0.505655	
0.999138	0.50435	0.643192	0.509723	
0.737121	0.157459	0.41452	0.483223	
0.0392496	0.703994	0.535945	0.554277	
0.662094	0.496677	0.628947	0.501525	
0.169178	0.100795	0.401899	0.4915	
0.47375	0.847243	0.350621	0.568734	
0.112426	0.575067	0.495751	0.545884	
0.151155	0.718605	0.58598	0.495877	
0.0792619	0.340446	0.425481	0.538692	
0.365359	0.401438	0.561593	0.454706	
0.652674	0.332651	0.532294	0.519145	
0.809131	0.229956	0.530699	0.499862	
0.536843	0.668361	0.475481	0.450278	
0.954954	0.396314	0.381964	0.493999	
0.0386146	0.196993	0.453717	0.426019	
0.886371	0.56221	0.663718	0.45476	
0.858723	0.299475	0.537792	0.454748	
0.235929	0.448934	0.514634	0.541327	
